s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
1157.288152,609.687117,216.336131,0.255494,0.699531,0.000723,-0.104723,-0.000041,-0.000047,0.000009,-7.141013,8.037240,0.000009,-0.000042,-0.000046
1159.286922,611.216522,217.622989,0.254140,0.699439,0.000632,-0.104706,-0.000050,-0.000044,0.000008,-7.161182,8.021274,0.000008,-0.000038,-0.000055
1161.285693,612.746056,218.909693,0.252961,0.699330,0.000549,-0.104691,-0.000059,-0.000039,0.000007,-7.173466,8.003772,0.000007,-0.000033,-0.000063
1163.284463,614.275742,220.196216,0.251939,0.699203,0.000475,-0.104679,-0.000068,-0.000035,0.000005,-7.180797,7.986331,0.000005,-0.000027,-0.000071
1165.283234,615.805603,221.482532,0.251055,0.699059,0.000411,-0.104672,-0.000076,-0.000030,0.000002,-7.184385,7.970256,0.000002,-0.000021,-0.000079
1167.282004,617.335659,222.768616,0.250289,0.698899,0.000357,-0.104670,-0.000084,-0.000025,0.000000,-7.186653,7.956682,0.000000,-0.000016,-0.000086
1169.280775,618.865931,224.054444,0.249622,0.698724,0.000312,-0.104671,-0.000092,-0.000020,-0.000001,-7.189589,7.940588,-0.000001,-0.000010,-0.000093
1171.279545,620.396438,225.339991,0.249035,0.698533,0.000277,-0.104675,-0.000099,-0.000015,-0.000002,-7.194340,7.921604,-0.000002,-0.000005,-0.000100
1173.278316,621.927198,226.625236,0.248510,0.698329,0.000251,-0.104679,-0.000106,-0.000010,-0.000002,-7.202928,7.902371,-0.000002,0.000001,-0.000106
1175.277087,623.458231,227.910157,0.248026,0.698110,0.000236,-0.104684,-0.000113,-0.000005,-0.000002,-7.216226,7.882720,-0.000002,0.000007,-0.000113
1177.275857,624.989553,229.194734,0.247560,0.697879,0.000232,-0.104687,-0.000119,0.000001,-0.000001,-7.232347,7.861695,-0.000001,0.000014,-0.000118
1179.274628,626.521180,230.478946,0.247088,0.697635,0.000242,-0.104689,-0.000125,0.000008,-0.000001,-7.248897,7.839793,-0.000001,0.000021,-0.000124
1181.273398,628.053129,231.762775,0.246583,0.697379,0.000265,-0.104690,-0.000131,0.000015,-0.000000,-7.264314,7.818072,-0.000000,0.000029,-0.000129
1183.272169,629.585413,233.046204,0.246019,0.697112,0.000302,-0.104690,-0.000136,0.000021,0.000000,-7.277962,7.798237,0.000000,0.000036,-0.000133
1185.270939,631.118046,234.329215,0.245370,0.696834,0.000349,-0.104690,-0.000141,0.000026,0.000000,-7.291576,7.778696,0.000000,0.000041,-0.000138
1187.269710,632.651043,235.611793,0.244616,0.696547,0.000405,-0.104690,-0.000146,0.000029,-0.000000,-7.306698,7.759575,-0.000000,0.000045,-0.000142
1189.268480,634.184414,236.893922,0.243747,0.696250,0.000465,-0.104691,-0.000151,0.000030,-0.000001,-7.321575,7.744894,-0.000001,0.000045,-0.000147
1191.267251,635.718171,238.175590,0.242761,0.695944,0.000521,-0.104694,-0.000155,0.000027,-0.000001,-7.332946,7.735369,-0.000001,0.000043,-0.000151
1193.266022,637.252324,239.456783,0.241670,0.695631,0.000568,-0.104697,-0.000159,0.000020,-0.000002,-7.334528,7.730520,-0.000002,0.000037,-0.000156
1195.264792,638.786883,240.737490,0.240500,0.695310,0.000599,-0.104702,-0.000162,0.000011,-0.000003,-7.328433,7.730209,-0.000003,0.000028,-0.000160
1197.263563,640.321858,242.017699,0.239289,0.694983,0.000608,-0.104707,-0.000165,-0.000002,-0.000003,-7.321324,7.735115,-0.000002,0.000016,-0.000165
1199.262333,641.857255,243.297402,0.238086,0.694650,0.000591,-0.104712,-0.000168,-0.000016,-0.000002,-7.317902,7.743227,-0.000002,0.000002,-0.000169
1201.261104,643.393082,244.576588,0.236946,0.694311,0.000544,-0.104714,-0.000171,-0.000031,-0.000001,-7.318678,7.752527,-0.000001,-0.000013,-0.000173
1203.259874,644.929346,245.855250,0.235930,0.693967,0.000468,-0.104714,-0.000173,-0.000045,0.000001,-7.322076,7.760375,0.000001,-0.000027,-0.000177
1205.258645,646.466052,247.133381,0.235093,0.693620,0.000365,-0.104710,-0.000175,-0.000058,0.000003,-7.325899,7.762889,0.000003,-0.000039,-0.000180
1207.257415,648.003204,248.410974,0.234485,0.693268,0.000240,-0.104704,-0.000177,-0.000068,0.000004,-7.327700,7.762819,0.000004,-0.000049,-0.000183
1209.256186,649.540808,249.688024,0.234146,0.692913,0.000098,-0.104696,-0.000178,-0.000074,0.000004,-7.329653,7.759759,0.000004,-0.000055,-0.000185
1211.254957,651.078867,250.964527,0.234098,0.692556,-0.000051,-0.104687,-0.000179,-0.000076,0.000004,-7.334634,7.752736,0.000004,-0.000057,-0.000186
1213.253727,652.617383,252.240479,0.234350,0.692197,-0.000200,-0.104679,-0.000180,-0.000073,0.000003,-7.340142,7.741932,0.000003,-0.000054,-0.000187
1215.252498,654.156358,253.515876,0.234893,0.691836,-0.000341,-0.104674,-0.000181,-0.000067,0.000002,-7.342648,7.728695,0.000002,-0.000048,-0.000187
1217.251268,655.695794,254.790717,0.235702,0.691474,-0.000465,-0.104673,-0.000181,-0.000057,-0.000001,-7.340112,7.711427,-0.000001,-0.000038,-0.000186
