s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
833.920680,320.555875,53.604105,1.389721,0.005749,0.002725,-0.349083,0.004242,-0.000436,0.000008,-7.267752,7.501079,-0.000004,-0.001861,0.003837
835.920490,322.555574,53.624084,1.385209,0.014234,0.001755,-0.349073,0.004244,-0.000533,0.000002,-7.224136,7.488458,-0.000005,-0.001953,0.003806
837.920300,324.555035,53.661039,1.382791,0.022729,0.000651,-0.349076,0.004251,-0.000571,-0.000005,-7.207024,7.480489,-0.000008,-0.001990,0.003800
839.920110,326.554110,53.714995,1.382611,0.031242,-0.000463,-0.349092,0.004263,-0.000544,-0.000011,-7.224444,7.477789,-0.000009,-0.001969,0.003819
841.919919,328.552652,53.785992,1.384564,0.039781,-0.001459,-0.349116,0.004277,-0.000453,-0.000013,-7.265731,7.478411,-0.000007,-0.001888,0.003864
843.919729,330.550511,53.874081,1.388286,0.048351,-0.002213,-0.349140,0.004294,-0.000302,-0.000011,-7.325785,7.475641,-0.000002,-0.001752,0.003932
845.919539,332.547538,53.979324,1.393185,0.056956,-0.002620,-0.349155,0.004312,-0.000105,-0.000004,-7.396620,7.460805,0.000007,-0.001574,0.004016
847.919349,334.543581,54.101781,1.398492,0.065596,-0.002617,-0.349156,0.004329,0.000108,0.000004,-7.472271,7.442226,0.000015,-0.001379,0.004105
849.919159,336.538491,54.241513,1.403377,0.074268,-0.002204,-0.349141,0.004343,0.000305,0.000011,-7.542758,7.427883,0.000021,-0.001199,0.004185
851.918968,338.532115,54.398563,1.407074,0.082962,-0.001443,-0.349116,0.004352,0.000456,0.000013,-7.586181,7.420457,0.000020,-0.001060,0.004246
853.918778,340.524299,54.572954,1.408984,0.091669,-0.000436,-0.349093,0.004355,0.000551,0.000011,-7.604828,7.420431,0.000012,-0.000972,0.004281
855.918588,342.514890,54.764686,1.408730,0.100375,0.000703,-0.349078,0.004351,0.000589,0.000004,-7.603834,7.424549,0.000001,-0.000935,0.004290
857.918398,344.503736,54.973727,1.406152,0.109065,0.001872,-0.349078,0.004340,0.000580,-0.000004,-7.594338,7.424882,-0.000012,-0.000940,0.004277
859.918207,346.490689,55.200016,1.401284,0.117727,0.002980,-0.349092,0.004322,0.000528,-0.000011,-7.587631,7.428691,-0.000024,-0.000982,0.004242
861.918017,348.475607,55.443465,1.394330,0.126344,0.003944,-0.349119,0.004297,0.000436,-0.000015,-7.587964,7.441708,-0.000032,-0.001060,0.004187
863.917827,350.458354,55.703954,1.385656,0.134906,0.004689,-0.349150,0.004265,0.000309,-0.000016,-7.584252,7.464689,-0.000036,-0.001169,0.004114
865.917637,352.438801,55.981343,1.375760,0.143399,0.005158,-0.349176,0.004229,0.000160,-0.000010,-7.573521,7.495391,-0.000032,-0.001296,0.004028
867.917447,354.416830,56.275468,1.365224,0.151816,0.005328,-0.349183,0.004189,0.000009,0.000003,-7.559058,7.529473,-0.000019,-0.001424,0.003940
869.917256,356.392324,56.586152,1.354636,0.160152,0.005218,-0.349153,0.004148,-0.000119,0.000026,-7.548128,7.556273,0.000005,-0.001531,0.003857
871.917066,358.365176,56.913211,1.344500,0.168405,0.004887,-0.349065,0.004106,-0.000212,0.000061,-7.540745,7.571616,0.000041,-0.001604,0.003786
873.916876,360.335280,57.256461,1.335186,0.176577,0.004410,-0.348895,0.004066,-0.000265,0.000109,-7.532999,7.585591,0.000091,-0.001639,0.003730
875.916686,362.302533,57.615720,1.326904,0.184669,0.003869,-0.348616,0.004028,-0.000276,0.000169,-7.533493,7.598026,0.000154,-0.001635,0.003691
877.916496,364.266831,57.990816,1.319697,0.192690,0.003350,-0.348209,0.003993,-0.000243,0.000238,-7.538098,7.605725,0.000224,-0.001591,0.003670
879.916305,366.228075,58.381589,1.313434,0.200644,0.002938,-0.347661,0.003963,-0.000168,0.000310,-7.543124,7.602575,0.000299,-0.001508,0.003668
