s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
3863.634874,87.124211,-2039.738541,73.269933,7.440228,0.111215,0.023188,0.001669,-0.000526,-0.000232,-1.432481,6.553917,-0.000417,-0.000487,0.001671
3865.634685,87.920424,-2037.917425,73.048970,7.443316,0.110250,0.022622,0.001419,-0.000439,-0.000334,-1.455544,6.516469,-0.000490,-0.000407,0.001420
3867.634496,88.711521,-2036.093870,72.829756,7.445939,0.109452,0.021874,0.001205,-0.000359,-0.000415,-1.464462,6.488657,-0.000546,-0.000332,0.001205
3869.634307,89.498262,-2034.268260,72.611975,7.448170,0.108806,0.020986,0.001026,-0.000288,-0.000473,-1.480513,6.453750,-0.000584,-0.000266,0.001025
3871.634118,90.281288,-2032.440917,72.395345,7.450072,0.108290,0.020003,0.000877,-0.000228,-0.000510,-1.503290,6.413151,-0.000605,-0.000211,0.000877
3873.633929,91.061130,-2030.612104,72.179631,7.451707,0.107881,0.018964,0.000757,-0.000181,-0.000530,-1.529506,6.370053,-0.000611,-0.000167,0.000756
3875.633740,91.838215,-2028.782032,71.964645,7.453128,0.107553,0.017900,0.000663,-0.000146,-0.000534,-1.558784,6.325572,-0.000605,-0.000134,0.000662
3877.633551,92.612882,-2026.950866,71.750247,7.454383,0.107286,0.016839,0.000592,-0.000121,-0.000527,-1.583851,6.285317,-0.000591,-0.000111,0.000591
3879.633362,93.385387,-2025.118730,71.536335,7.455517,0.107061,0.015799,0.000542,-0.000105,-0.000513,-1.597872,6.254007,-0.000571,-0.000096,0.000540
3881.633173,94.155914,-2023.285713,71.322844,7.456567,0.106862,0.014791,0.000509,-0.000094,-0.000495,-1.607609,6.225752,-0.000549,-0.000087,0.000507
3883.632985,94.924583,-2021.451871,71.109731,7.457567,0.106679,0.013822,0.000491,-0.000088,-0.000475,-1.626274,6.192358,-0.000528,-0.000082,0.000489
3885.632796,95.691457,-2019.617238,70.896971,7.458544,0.106506,0.012889,0.000487,-0.000084,-0.000457,-1.646753,6.157682,-0.000509,-0.000078,0.000485
3887.632607,96.456553,-2017.781823,70.684548,7.459524,0.106341,0.011991,0.000493,-0.000081,-0.000441,-1.674011,6.120772,-0.000493,-0.000075,0.000491
3889.632418,97.219846,-2015.945620,70.472444,7.460526,0.106184,0.011123,0.000509,-0.000076,-0.000427,-1.717764,6.086311,-0.000480,-0.000070,0.000507
3891.632229,97.981278,-2014.108610,70.260642,7.461566,0.106038,0.010284,0.000532,-0.000069,-0.000413,-1.729038,6.061834,-0.000469,-0.000064,0.000530
3893.632040,98.740764,-2012.270763,70.049115,7.462658,0.105909,0.009472,0.000561,-0.000060,-0.000399,-1.728290,6.047862,-0.000458,-0.000055,0.000558
3895.631851,99.498195,-2010.432041,69.837826,7.463813,0.105800,0.008689,0.000594,-0.000049,-0.000384,-1.738329,6.042101,-0.000447,-0.000044,0.000591
3897.631662,100.253448,-2008.592402,69.626729,7.465037,0.105716,0.007938,0.000630,-0.000035,-0.000366,-1.743072,6.036530,-0.000433,-0.000030,0.000627
3899.631473,101.006386,-2006.751798,69.415767,7.466336,0.105664,0.007226,0.000669,-0.000018,-0.000346,-1.746769,6.037098,-0.000416,-0.000013,0.000665
3901.631284,101.756865,-2004.910181,69.204877,7.467712,0.105645,0.006558,0.000708,-0.000000,-0.000322,-1.750319,6.037462,-0.000397,0.000004,0.000704
3903.631095,102.504733,-2003.067503,68.993988,7.469169,0.105664,0.005939,0.000749,0.000019,-0.000297,-1.748672,6.047242,-0.000376,0.000023,0.000744
3905.630906,103.249839,-2001.223715,68.783022,7.470706,0.105721,0.005372,0.000789,0.000039,-0.000270,-1.726276,6.080111,-0.000353,0.000043,0.000784
3907.630717,103.992031,-1999.378770,68.571903,7.472323,0.105819,0.004858,0.000828,0.000059,-0.000244,-1.687435,6.132658,-0.000332,0.000063,0.000823
3909.630528,104.731156,-1997.532621,68.360551,7.474018,0.105956,0.004394,0.000867,0.000078,-0.000220,-1.646780,6.191133,-0.000312,0.000082,0.000862
3911.630339,105.467068,-1995.685224,68.148887,7.475790,0.106132,0.003976,0.000905,0.000098,-0.000198,-1.614411,6.241727,-0.000294,0.000101,0.000899
3913.630150,106.199622,-1993.836537,67.936836,7.477636,0.106345,0.003598,0.000941,0.000116,-0.000179,-1.584643,6.290983,-0.000279,0.000120,0.000936
3915.629961,106.928677,-1991.986521,67.724323,7.479553,0.106596,0.003256,0.000977,0.000134,-0.000163,-1.560376,6.335453,-0.000267,0.000137,0.000971
3917.629772,107.654098,-1990.135138,67.511277,7.481541,0.106881,0.002944,0.001011,0.000151,-0.000148,-1.538618,6.377672,-0.000256,0.000154,0.001005
3919.629583,108.375752,-1988.282353,67.297632,7.483595,0.107199,0.002661,0.001044,0.000167,-0.000135,-1.516538,6.420499,-0.000246,0.000170,0.001038
3921.629394,109.093511,-1986.428132,67.083322,7.485715,0.107549,0.002405,0.001076,0.000183,-0.000122,-1.495901,6.461389,-0.000237,0.000185,0.001070
3923.629205,109.807251,-1984.572444,66.868287,7.487899,0.107929,0.002175,0.001108,0.000198,-0.000109,-1.481300,6.496185,-0.000228,0.000200,0.001101
3925.629016,110.516847,-1982.715259,66.652465,7.490145,0.108339,0.001970,0.001139,0.000212,-0.000096,-1.473572,6.522585,-0.000219,0.000214,0.001132
3927.628827,111.222180,-1980.856548,66.435801,7.492453,0.108777,0.001792,0.001170,0.000226,-0.000083,-1.472189,6.541074,-0.000210,0.000228,0.001162
3929.628638,111.923128,-1978.996285,66.218239,7.494823,0.109243,0.001640,0.001200,0.000240,-0.000069,-1.477532,6.551982,-0.000200,0.000242,0.001193
3931.628449,112.619573,-1977.134442,65.999722,7.497254,0.109736,0.001514,0.001231,0.000253,-0.000056,-1.487035,6.555743,-0.000191,0.000255,0.001223
3933.628260,113.311392,-1975.270995,65.780198,7.499748,0.110256,0.001415,0.001263,0.000267,-0.000043,-1.498902,6.551084,-0.000182,0.000268,0.001255
3935.628071,113.998463,-1973.405916,65.559614,7.502305,0.110802,0.001342,0.001294,0.000279,-0.000030,-1.516247,6.536783,-0.000173,0.000281,0.001286
3937.627882,114.680661,-1971.539181,65.337921,7.504926,0.111373,0.001294,0.001327,0.000292,-0.000018,-1.543568,6.511669,-0.000165,0.000293,0.001319
3939.627693,115.357857,-1969.670764,65.115068,7.507614,0.111968,0.001271,0.001361,0.000303,-0.000005,-1.581691,6.473582,-0.000157,0.000305,0.001352
3941.627504,116.029921,-1967.800638,64.891012,7.510369,0.112585,0.001272,0.001395,0.000314,0.000006,-1.629234,6.424733,-0.000150,0.000316,0.001386
3943.627315,116.696715,-1965.928776,64.665708,7.513195,0.113223,0.001297,0.001431,0.000324,0.000018,-1.686449,6.364495,-0.000143,0.000326,0.001421
3945.627126,117.358101,-1964.055152,64.439118,7.516094,0.113880,0.001345,0.001468,0.000333,0.000031,-1.749061,6.297014,-0.000136,0.000335,0.001458
3947.626937,118.013933,-1962.179738,64.211203,7.519068,0.114556,0.001420,0.001506,0.000342,0.000044,-1.817161,6.221825,-0.000129,0.000344,0.001496
3949.626748,118.664061,-1960.302504,63.981929,7.522119,0.115248,0.001521,0.001545,0.000351,0.000058,-1.893509,6.137273,-0.000120,0.000353,0.001535
3951.626559,119.308332,-1958.423422,63.751262,7.525250,0.115958,0.001652,0.001586,0.000359,0.000073,-1.979700,6.040268,-0.000110,0.000361,0.001575
3953.626370,119.946586,-1956.542463,63.519170,7.528463,0.116683,0.001816,0.001628,0.000367,0.000091,-2.075785,5.933157,-0.000099,0.000370,0.001616
3955.626181,120.578659,-1954.659599,63.285620,7.531761,0.117426,0.002017,0.001670,0.000375,0.000110,-2.180288,5.817426,-0.000086,0.000379,0.001658
