,s_opt,v_opt,n_opt,chi_opt,ax_opt,ay_opt,jx_opt,jy_opt,t_opt
810,1619.973480,52.066657,-0.517825,-0.042309,4.833780,1.877480,1.311938,-1.365653,30.985204
811,1621.973447,52.253157,-0.601707,-0.041507,4.884136,1.825062,-0.387859,-1.504280,31.023587
812,1623.973415,52.439665,-0.683951,-0.040675,4.869302,1.767532,-0.372933,-1.624260,31.061831
813,1625.973382,52.624951,-0.764498,-0.039815,4.855091,1.705635,-0.389117,-1.725789,31.099939
814,1627.973349,52.809029,-0.843297,-0.038930,4.840315,1.640104,-0.386765,-1.808999,31.137911
815,1629.973317,52.991901,-0.920297,-0.038022,4.825681,1.571654,-0.368514,-1.874019,31.175749
816,1631.973284,53.173595,-0.995456,-0.037094,4.811785,1.500993,-0.368551,-1.920969,31.213455
817,1633.973251,53.354139,-1.068735,-0.036147,4.797937,1.428812,-0.334171,-1.949964,31.251030
818,1635.973218,53.533567,-1.140100,-0.035186,4.785424,1.355794,-0.318430,-1.961116,31.288476
819,1637.973186,53.711929,-1.209523,-0.034211,4.773541,1.282609,-0.321041,-1.954529,31.325794
820,1639.973153,53.889244,-1.276980,-0.033225,4.761600,1.209916,-0.326349,-1.930306,31.362986
821,1641.973120,54.065519,-1.342452,-0.032232,4.749504,1.138365,-0.341902,-1.888546,31.400054
822,1643.973087,54.240752,-1.405928,-0.031234,4.736872,1.068594,-0.367872,-1.829345,31.436998
823,1645.973055,54.414926,-1.467403,-0.030236,4.723326,1.001233,-0.382249,-1.752800,31.473820
824,1647.973022,54.588026,-1.526878,-0.029239,4.709297,0.936901,-0.383817,-1.659003,31.510522
825,1649.972989,54.760054,-1.584362,-0.028248,4.695255,0.876208,-0.386212,-1.548039,31.547106
826,1651.972956,54.931020,-1.639871,-0.027269,4.681171,0.819756,-0.385839,-1.419995,31.583574
827,1653.972924,55.100935,-1.693433,-0.026303,4.667145,0.768136,-0.382965,-1.274952,31.619926
828,1655.972891,55.269815,-1.745077,-0.025355,4.653267,0.721933,-0.360735,-1.112988,31.656164
829,1657.972858,55.437688,-1.794845,-0.024429,4.640235,0.681724,-0.371470,-0.934181,31.692291
830,1659.972825,55.604573,-1.842787,-0.023529,4.626856,0.648078,-0.365378,-0.738609,31.728308
831,1661.972793,55.770479,-1.888958,-0.022660,4.613736,0.621556,-0.365678,-0.526349,31.764216
832,1663.972760,55.935423,-1.933425,-0.021825,4.600644,0.602712,-0.344232,-0.297480,31.800018
833,1665.972727,56.099429,-1.976258,-0.021027,4.588356,0.592093,-0.368135,-0.052079,31.835714
834,1667.972694,56.262508,-2.017537,-0.020269,4.575253,0.590240,-1.095359,0.209784,31.871307
835,1669.972662,56.424197,-2.057345,-0.019555,4.536378,0.597685,-2.271709,0.488037,31.906797
836,1671.972629,56.583322,-2.095772,-0.018887,4.455980,0.614957,-3.401739,0.782590,31.942188
837,1673.972596,56.738474,-2.132908,-0.018263,4.335918,0.642578,-4.476557,1.093334,31.977483
838,1675.972563,56.888331,-2.168844,-0.017684,4.178337,0.681065,-5.494607,1.420150,32.012684
839,1677.972531,57.031657,-2.203667,-0.017147,3.985405,0.730931,-6.455091,1.762905,32.047797
840,1679.972498,57.167302,-2.237457,-0.016647,3.759288,0.792684,-7.357364,2.121457,32.082826
841,1681.972465,57.294201,-2.270283,-0.016180,3.502137,0.866832,-8.200815,2.495660,32.117778
842,1683.972433,57.411366,-2.302200,-0.015734,3.216096,0.953880,-8.984829,2.885352,32.152657
843,1685.972400,57.517886,-2.333241,-0.015300,2.903297,1.054331,-9.708807,3.290370,32.187471
844,1687.972367,57.612928,-2.363415,-0.014863,2.565864,1.168689,-10.372153,3.710541,32.222227
845,1689.972334,57.695727,-2.392700,-0.014406,2.205910,1.297459,-10.974269,4.145681,32.256931
846,1691.972302,57.765592,-2.421040,-0.013913,1.825546,1.441146,-11.514587,4.595604,32.291590
847,1693.972269,57.821896,-2.448341,-0.013363,1.426877,1.600260,-11.992575,5.060125,32.326213
848,1695.972236,57.864081,-2.474466,-0.012733,1.012004,1.775311,-12.407689,5.539037,32.360807
849,1697.972203,57.891654,-2.499229,-0.011998,0.583029,1.966814,-12.759423,6.032130,32.395381
850,1699.972171,57.904184,-2.522397,-0.011134,0.142054,2.175288,-13.047319,6.539198,32.429941
851,1701.972138,57.901303,-2.543682,-0.010112,-0.308813,2.401259,-13.270887,7.059991,32.464498
852,1703.972105,57.882704,-2.562741,-0.008907,-0.767463,2.645256,-13.429699,7.594263,32.499058
853,1705.972072,57.848144,-2.579182,-0.007491,-1.231775,2.907817,-13.523360,8.141735,32.533632
854,1707.972040,57.797437,-2.592556,-0.005837,-1.699622,3.189484,-13.551523,8.687870,32.568227
855,1709.972007,57.730461,-2.602358,-0.003918,-2.168863,3.490314,-13.513959,9.175522,32.602854
856,1711.971974,57.647153,-2.608036,-0.001710,-2.637349,3.808400,-13.410689,9.590029,32.637521
857,1713.971941,57.547511,-2.608993,0.000807,-3.102928,4.141337,-13.241889,9.930941,32.672238
858,1715.971909,57.431593,-2.604593,0.003650,-3.563442,4.486706,-13.007806,10.197788,32.707015
859,1717.971876,57.299518,-2.594171,0.006835,-4.016729,4.842072,-12.708779,10.390062,32.741862
860,1719.971843,57.151468,-2.577037,0.010368,-4.460625,5.204979,-12.345271,10.507254,32.776790
861,1721.971810,56.987686,-2.552493,0.014252,-4.892960,5.572946,-11.917907,10.548865,32.811811
862,1723.971778,56.808475,-2.519841,0.018483,-5.311562,5.943462,-11.427452,10.514399,32.846934
863,1725.971745,56.614206,-2.478394,0.023055,-5.714254,6.313979,-10.874798,10.403344,32.882173
864,1727.971712,56.405312,-2.427483,0.027950,-6.098856,6.681907,-10.260998,10.215210,32.917540
865,1729.971679,56.182297,-2.366478,0.033148,-6.463185,7.044611,-9.587272,9.949534,32.953046
866,1731.971647,55.945733,-2.294798,0.038619,-6.805055,7.399399,-8.854992,9.605877,32.988705
867,1733.971614,55.696264,-2.211924,0.044324,-7.122279,7.743522,-8.065719,9.183879,33.024529
868,1735.971581,55.434616,-2.117418,0.050220,-7.412666,8.074166,-7.221137,8.683192,33.060532
869,1737.971549,55.161596,-2.010932,0.056257,-7.674024,8.388441,-6.323047,8.103504,33.096725
870,1739.971516,54.878098,-1.892227,0.062373,-7.904163,8.683383,-5.373364,7.444547,33.133122
871,1741.971483,54.585112,-1.761189,0.068503,-8.100891,8.955940,-4.374064,6.706070,33.169734
872,1743.971450,54.283731,-1.617846,0.074572,-8.262019,9.202972,-3.327129,5.887797,33.206571
873,1745.971418,53.975157,-1.462379,0.080500,-8.385361,9.421243,-2.234499,4.989404,33.243642
874,1747.971385,53.660709,-1.295148,0.086197,-8.468740,9.607419,-1.098013,4.010490,33.280957
875,1749.971352,53.341831,-1.116699,0.091569,-8.509983,9.758061,0.080668,2.950506,33.318519
876,1751.971319,53.020101,-0.927785,0.096516,-8.506933,9.869628,1.300130,1.808712,33.356332
877,1753.971287,52.697233,-0.729377,0.100930,-8.457444,9.938475,2.559282,0.584127,33.394396
878,1755.971254,52.375086,-0.522681,0.104699,-8.359392,9.960855,3.857419,-0.724517,33.432708
879,1757.971221,52.055661,-0.309148,0.107707,-8.210671,9.932921,5.194275,-2.118790,33.471263
880,1759.971188,51.741107,-0.090477,0.109834,-8.009205,9.850742,6.570007,-3.600484,33.510049
881,1761.971156,51.433713,0.131374,0.110957,-7.752948,9.710308,7.984859,-5.170882,33.549053
882,1763.971123,51.135900,0.354194,0.110952,-7.439907,9.507587,8.325542,-4.816333,33.588257
883,1765.971090,50.849346,0.575542,0.109728,-7.112017,9.317902,6.487784,-0.810956,33.627641
884,1767.971057,50.573205,0.792881,0.107284,-6.855486,9.285837,4.239429,3.651648,33.667182
885,1769.971025,50.304535,1.003787,0.103698,-6.687277,9.430724,1.935230,8.094909,33.706859
886,1771.970992,50.039935,1.206039,0.099071,-6.610261,9.752876,-0.285561,12.401771,33.746656
887,1773.970959,49.775930,1.397664,0.093520,-6.621656,10.247759,-1.159576,14.154113,33.786560
888,1775.970926,49.510108,1.576947,0.087144,-6.668044,10.813984,-1.187469,13.932573,33.826564
889,1777.970894,49.241759,1.742347,0.079988,-6.715663,11.372692,-4.635199,19.027815,33.866665
890,1779.970861,48.968055,1.892477,0.072175,-6.901990,12.137580,-5.547158,19.621812,33.906863
891,1781.970828,48.685371,2.026314,0.063869,-7.125563,12.928418,-4.058250,16.305093,33.947167
892,1783.970795,48.394019,2.143055,0.055116,-7.289610,13.587519,-2.571716,12.839398,33.987591
893,1785.970763,48.096254,2.241931,0.045911,-7.393913,14.108256,-1.095701,9.225269,34.028148
894,1787.970730,47.794340,2.322174,0.036258,-7.438519,14.483816,0.362069,5.463827,34.068858
895,1789.970697,47.490548,2.383027,0.026164,-7.423717,14.707184,1.794413,1.556878,34.109739
896,1791.970665,47.187149,2.423735,0.015637,-7.350016,14.771129,3.194857,-2.493029,34.150812
897,1793.970632,46.886422,2.443532,0.004680,-7.218114,14.668203,4.557173,-6.681318,34.192098
898,1795.970599,46.590649,2.441634,-0.006709,-7.028897,14.390790,4.564900,-8.542460,34.233618
899,1797.970566,46.300975,2.417247,-0.018486,-6.838182,14.033897,3.331333,-8.259129,34.275397
900,1799.970534,46.016300,2.369702,-0.030526,-6.698062,13.686508,2.129654,-8.042681,34.317458
901,1801.970501,45.734408,2.298589,-0.042660,-6.607826,13.345732,0.705936,-7.451574,34.359829
902,1803.970468,45.452833,2.203787,-0.054716,-6.577676,13.027477,-1.446798,-5.589787,34.402539
903,1805.970435,45.168131,2.085495,-0.066493,-6.640003,12.786675,-4.169650,-2.689752,34.445618
904,1807.970403,44.875482,1.944325,-0.077748,-6.821299,12.669724,-7.901976,2.013882,34.489098
905,1809.970370,44.568306,1.781405,-0.088177,-7.168313,12.758163,-12.183815,8.161475,34.533013
906,1811.970337,44.238131,1.598542,-0.097408,-7.709104,13.120419,-16.067123,14.661721,34.577399
907,1813.970304,43.875823,1.398365,-0.105018,-8.430468,13.778685,-13.383340,11.259099,34.622296
908,1815.970272,43.478845,1.184263,-0.110796,-9.038727,14.290399,-10.851437,8.095164,34.667745
909,1817.970239,43.051237,0.959794,-0.114773,-9.538286,14.663069,-8.153560,4.629491,34.713781
910,1819.970206,42.597386,0.728490,-0.117011,-9.918664,14.879043,-5.516324,1.219139,34.760433
911,1821.970173,42.122173,0.493766,-0.117614,-10.179526,14.936695,-3.631850,-1.085243,34.807722
912,1823.970141,41.629971,0.258862,-0.116685,-10.353645,14.884667,-1.117044,-4.372176,34.855664
913,1825.970108,41.125397,0.026819,-0.114360,-10.407941,14.672150,1.353611,-7.637310,34.904270
914,1827.970075,40.614166,-0.199651,-0.110838,-10.341238,14.295805,3.765000,-10.856089,34.953548
915,1829.970042,40.102326,-0.418265,-0.106349,-10.153180,13.753552,6.122611,-14.030887,35.003497
916,1831.970010,39.596241,-0.627258,-0.101163,-9.843268,13.043344,8.434519,-17.164529,35.054114
917,1833.969977,39.102603,-0.825456,-0.095585,-9.410777,12.163209,10.711652,-20.260547,35.105391
918,1835.969944,38.628438,-1.012351,-0.089954,-8.854634,11.111293,-1.894343,-4.930424,35.157310
919,1837.969911,38.160532,-1.187728,-0.083977,-8.954178,10.852211,-3.830047,-1.935146,35.209858
920,1839.969879,37.678836,-1.350162,-0.077098,-9.157900,10.749280,-0.798449,-4.941114,35.263048
921,1841.969846,37.184407,-1.497827,-0.069404,-9.200907,10.483137,2.208379,-7.899408,35.316911
922,1843.969813,36.685674,-1.629416,-0.061235,-9.080413,10.052129,2.367233,-7.137942,35.371473
923,1845.969781,36.187301,-1.744256,-0.052818,-8.949546,9.657524,0.882628,-4.161892,35.426756
924,1847.969748,35.687263,-1.841889,-0.044148,-8.900094,9.424342,0.403704,-2.375541,35.482784
925,1849.969715,35.182335,-1.921753,-0.035173,-8.877161,9.289397,0.632387,-1.417103,35.539590
926,1851.969682,34.671840,-1.983266,-0.025922,-8.840720,9.207737,0.580468,-0.046959,35.597215
927,1853.969650,34.155752,-2.025935,-0.016444,-8.806769,9.204990,0.789935,1.046083,35.655703
928,1855.969617,33.634005,-2.049340,-0.006780,-8.759845,9.267130,1.080350,2.093388,35.715105
929,1857.969584,33.107154,-2.053145,0.003019,-8.694626,9.393505,1.322489,3.257599,35.775474
930,1859.969551,32.575884,-2.037096,0.012914,-8.613439,9.593488,3.237216,2.378025,35.836864
931,1861.969519,32.044162,-2.001071,0.022756,-8.411226,9.742031,4.637019,2.143653,35.899329
932,1863.969486,31.518731,-1.945378,0.032308,-8.116395,9.878329,5.499066,2.534779,35.962911
933,1865.969453,31.004899,-1.870735,0.041400,-7.760456,10.042399,4.083420,5.406631,36.027638
934,1867.969420,30.502437,-1.778038,0.050079,-7.491405,10.398634,3.538245,6.932933,36.093527
935,1869.969388,30.007967,-1.667887,0.058515,-7.254104,10.863606,3.590065,7.477919,36.160594
936,1871.969355,29.521163,-1.540678,0.066760,-7.009045,11.374052,4.065978,7.274225,36.228854
937,1873.969322,29.044131,-1.396832,0.074762,-6.726627,11.879311,4.693692,6.677690,36.298313
938,1875.969289,28.580637,-1.236991,0.082389,-6.395038,12.351061,4.977370,6.376308,36.368959
939,1877.969257,28.134300,-1.062128,0.089506,-6.037661,12.808883,4.815220,6.579456,36.440759
940,1879.969224,27.706929,-0.873458,0.096059,-5.686614,13.288548,4.431705,7.036587,36.513663
941,1881.969191,27.298571,-0.672249,0.102087,-5.358930,13.808840,4.082423,7.419479,36.587604
942,1883.969158,26.908626,-0.459665,0.107680,-5.053147,14.364576,4.470894,6.412760,36.662506
943,1885.969126,26.538547,-0.236804,0.112797,-4.714353,14.850520,4.592474,5.795774,36.738284
944,1887.969093,26.191122,-0.005035,0.117299,-4.362802,15.294183,4.781854,4.887680,36.814833
945,1889.969060,25.868555,0.234004,0.121054,-3.993633,15.671522,4.975894,3.775271,36.892035
946,1891.969028,25.573189,0.478348,0.123864,-3.606895,15.964945,5.108209,2.570422,36.969758
947,1893.968995,25.307072,0.725614,0.125494,-3.207947,16.165693,5.102877,1.469362,37.047857
948,1895.968962,25.071455,0.972993,0.125700,-2.808251,16.280785,4.916054,0.674238,37.126184
949,1897.968929,24.866375,1.217329,0.124301,-2.422789,16.333651,4.596372,0.143834,37.204593
950,1899.968897,24.690647,1.455311,0.121199,-2.062640,16.344921,4.201832,-0.164396,37.282948
951,1901.968864,24.542222,1.683667,0.116391,-1.734118,16.332068,3.806208,-0.301328,37.361134
952,1903.968831,24.418645,1.899346,0.109962,-1.437516,16.308586,3.975909,-0.249687,37.439060
953,1905.968798,24.319061,2.099676,0.102083,-1.128970,16.289210,3.823016,0.142817,37.516664
954,1907.968766,24.243262,2.282501,0.093022,-0.833676,16.300241,4.405331,0.655032,37.593905
955,1909.968733,24.192198,2.446323,0.083129,-0.495086,16.350586,5.061631,1.015274,37.670764
956,1911.968700,24.169139,2.590341,0.072761,-0.108037,16.428221,5.710034,1.081344,37.747231
957,1913.968667,24.177441,2.714346,0.062215,0.326316,16.510478,6.367374,1.132559,37.823299
958,1915.968635,24.220355,2.818574,0.051741,0.808074,16.596168,6.954536,1.023051,37.898960
959,1917.968602,24.300837,2.903616,0.041543,1.331319,16.673140,7.258433,0.279904,37.974198
960,1919.968569,24.420713,2.970271,0.031710,1.874202,16.694075,7.227872,-1.031211,38.048991
961,1921.968536,24.579971,3.019289,0.022182,2.411396,16.617432,6.882794,-2.734040,38.123314
962,1923.968504,24.776752,3.051136,0.012792,2.919527,16.415588,6.290470,-4.628961,38.197140
963,1925.968471,25.007687,3.065867,0.003327,3.380683,16.076238,5.495865,-6.643199,38.270450
964,1927.968438,25.268306,3.063086,-0.006427,3.780697,15.592715,4.598144,-8.570689,38.343235
965,1929.968405,25.553513,3.041972,-0.016657,4.112969,14.973380,3.691686,-10.071456,38.415497
966,1931.968373,25.858144,3.001372,-0.027461,4.377867,14.250698,2.789888,-11.144405,38.487252
967,1933.968340,26.177268,2.939991,-0.038833,4.576720,13.456369,1.148834,-12.942438,38.558528
968,1935.968307,26.504339,2.856502,-0.050781,4.658096,12.539601,0.120214,-13.331646,38.629363
969,1937.968274,26.832769,2.749510,-0.063240,4.666565,11.600475,-0.588370,-12.866037,38.699806
970,1939.968242,27.158489,2.617903,-0.075942,4.625315,10.698456,1.782326,-7.948561,38.769915
971,1941.968209,27.485772,2.461368,-0.088182,4.749757,10.143489,2.278782,-5.504920,38.839734
972,1943.968176,27.821574,2.281251,-0.099159,4.908220,9.760683,0.787806,-5.497130,38.909273
973,1945.968144,28.163312,2.080033,-0.108571,4.962769,9.380058,0.161367,-4.436172,38.978514
974,1947.968111,28.505735,1.860655,-0.116267,4.973890,9.074311,0.030875,-2.710090,39.047435
975,1949.968078,28.846884,1.626598,-0.121994,4.976007,8.888471,0.049217,-0.570889,39.116009
976,1951.968045,29.186288,1.382030,-0.125461,4.979363,8.849545,-0.193190,1.671839,39.184194
977,1953.968013,29.523184,1.131828,-0.126383,4.966275,8.962808,-1.440224,3.195565,39.251941
978,1955.967980,29.853944,0.881467,-0.124578,4.869410,9.177733,-1.590878,0.784534,39.319198
979,1957.967947,30.175307,0.636544,-0.120249,4.763261,9.230079,-0.414586,-1.453476,39.385922
980,1959.967914,30.489507,0.401876,-0.113885,4.735835,9.133926,0.680283,-3.514359,39.452076
981,1961.967882,30.801401,0.181301,-0.105946,4.780427,8.903561,1.459300,-5.401487,39.517625
982,1963.967849,31.114789,-0.022281,-0.096859,4.875155,8.552933,2.112367,-7.120316,39.582539
983,1965.967816,31.432378,-0.206845,-0.087016,5.010875,8.095452,3.263440,-8.675899,39.646789
984,1967.967783,31.757491,-0.371166,-0.076770,5.218317,7.543963,2.016285,-10.072983,39.710354
985,1969.967751,32.089525,-0.514728,-0.066434,5.345071,6.910723,0.838603,-11.316098,39.773219
986,1971.967718,32.423415,-0.637629,-0.056277,5.397202,6.207272,-0.054377,-12.409522,39.835383
987,1973.967685,32.755112,-0.740484,-0.046529,5.393859,5.444381,-0.478443,-13.356674,39.896859
988,1975.967652,33.082238,-0.824336,-0.037385,5.364764,4.632138,-0.338562,-14.160959,39.957671
989,1977.967620,33.404447,-0.890589,-0.029006,5.344392,3.780008,0.148017,-14.825747,40.017846
990,1979.967587,33.723042,-0.940935,-0.021526,5.353208,2.896932,0.805858,-15.353948,40.077410
991,1981.967554,34.040151,-0.977302,-0.015051,5.400734,1.991426,1.318461,-15.747897,40.136385
992,1983.967521,34.357829,-1.001793,-0.009658,5.477739,1.071670,1.739473,-16.009388,40.194790
993,1985.967489,34.677616,-1.016632,-0.005396,5.578363,0.145561,1.963921,-16.139994,40.252638
994,1987.967456,35.000485,-1.024108,-0.002285,5.690898,-0.779274,0.784801,-16.140903,40.309939
995,1989.967423,35.324778,-1.026517,-0.000318,5.735445,-1.695471,-2.658455,-16.011701,40.366701
996,1991.967390,35.643126,-1.026116,0.000538,5.585938,-2.595943,-2.811752,-15.749200,40.422939
997,1993.967358,35.950116,-1.025075,0.000335,5.429212,-3.473797,-3.505504,-15.352295,40.478679
998,1995.967325,36.244821,-1.025433,-0.000850,5.235471,-4.322280,-5.249964,-14.821221,40.533947
999,1997.967292,36.523958,-1.029059,-0.002926,4.947651,-5.134829,-7.843618,-14.155423,40.588770
1000,1999.967260,36.781561,-1.037626,-0.005786,4.520859,-5.905062,-11.016607,-13.353435,40.643183
1001,2001.967227,37.009796,-1.052578,-0.009311,3.925482,-6.626730,-14.158895,-12.413065,40.697226
1002,2003.967194,37.200263,-1.075114,-0.013377,3.164775,-7.293640,-16.611342,-11.331659,40.750953
1003,2005.967161,37.345739,-1.106180,-0.017854,2.276559,-7.899549,0.273740,-10.114829,40.804423
1004,2007.967129,37.467398,-1.146454,-0.022605,2.291141,-8.438361,2.527266,-8.774066,40.857693
1005,2009.967096,37.592564,-1.196314,-0.027466,2.425280,-8.904057,4.727228,-7.310172,40.910769
1006,2011.967063,37.727398,-1.255786,-0.032255,2.675214,-9.290555,6.827486,-5.724289,40.963640
1007,2013.967030,37.877697,-1.324524,-0.036783,3.034648,-9.591911,8.544773,-4.016690,41.016285
1008,2015.966998,38.048408,-1.401796,-0.040853,3.482308,-9.802345,4.381316,-2.181904,41.068675
1009,2017.966965,38.235792,-1.486471,-0.044267,3.710586,-9.916028,2.936974,-0.213971,41.120778
1010,2019.966932,38.431918,-1.577033,-0.046835,3.862704,-9.927111,2.497945,1.886124,41.172572
1011,2021.966899,38.634042,-1.671593,-0.048372,3.991274,-9.830031,1.233967,0.382178,41.224043
1012,2023.966867,38.839750,-1.767997,-0.048831,4.054373,-9.810488,0.331451,-1.500739,41.275178
1013,2025.966834,39.046111,-1.864183,-0.048309,4.071209,-9.886715,-0.852558,-2.871123,41.325971
1014,2027.966801,39.250414,-1.958310,-0.046906,4.028198,-10.031560,-2.238243,-3.857290,41.376419
1015,2029.966768,39.449449,-2.048717,-0.044699,3.916044,-10.224841,-1.374624,-7.841766,41.426527
1016,2031.966736,39.642667,-2.133962,-0.041855,3.847622,-10.615166,-1.837301,-10.127888,41.476303
1017,2033.966703,39.830691,-2.213034,-0.038586,3.756765,-11.116004,-3.195134,-11.242337,41.525754
1018,2035.966670,40.011437,-2.285253,-0.035016,3.599759,-11.668441,-5.042780,-11.742698,41.574893
1019,2037.966637,40.181246,-2.350135,-0.031221,3.353454,-12.241992,-7.117529,-11.802067,41.623736
1020,2039.966605,40.335727,-2.407326,-0.027259,3.007757,-12.815215,-6.477246,-10.585293,41.672306
1021,2041.966572,40.473510,-2.456562,-0.023151,2.694752,-13.326737,-6.063792,-9.787870,41.720630
1022,2043.966539,40.596126,-2.497580,-0.018900,2.403053,-13.797583,-5.720235,-9.106715,41.768735
1023,2045.966506,40.704697,-2.530155,-0.014535,2.128981,-14.233911,-4.816485,-5.789312,41.816647
1024,2047.966474,40.800857,-2.554079,-0.010021,1.899014,-14.510327,9.128051,-1.997881,41.864393
1025,2049.966441,40.901584,-2.568971,-0.005240,2.333481,-14.605420,7.698552,-0.073785,41.911990
1026,2051.966408,41.020954,-2.574224,-0.000104,2.698720,-14.608920,7.357925,-0.357686,41.959433
1027,2053.966376,41.156775,-2.569163,0.005362,3.046607,-14.625832,7.149499,-0.746837,42.006714
1028,2055.966343,41.308247,-2.553238,0.011065,3.383447,-14.661018,6.988305,-1.151908,42.053827
1029,2057.966310,41.474777,-2.526076,0.016909,3.711500,-14.715092,6.880239,-1.630209,42.100770
1030,2059.966277,41.655889,-2.487483,0.022797,4.033290,-14.791338,6.642655,-1.889641,42.147541
1031,2061.966245,41.851031,-2.437443,0.028636,4.342804,-14.879385,6.521074,-2.403985,42.194135
1032,2063.966212,42.059640,-2.376103,0.034339,4.645498,-14.990973,5.580185,-1.503788,42.240553
1033,2065.966179,42.280407,-2.303759,0.039848,4.903519,-15.060506,4.274177,-0.017714,42.286792
1034,2067.966146,42.510795,-2.220758,0.045156,5.100386,-15.061322,2.860172,1.577908,42.332852
1035,2069.966114,42.747821,-2.127435,0.050275,5.231616,-14.988925,1.733383,2.544334,42.378733
1036,2071.966081,42.988757,-2.024113,0.055201,5.310845,-14.872629,0.616349,3.423681,42.424441
1037,2073.966048,43.231246,-1.911142,0.059913,5.338913,-14.716718,-0.837362,4.905811,42.469980
1038,2075.966015,43.472644,-1.788907,0.064405,5.300916,-14.494111,-2.383044,6.522648,42.515357
1039,2077.965983,43.709923,-1.657786,0.068690,5.193151,-14.199147,-3.288301,6.954064,42.560578
1040,2079.965950,43.940669,-1.518149,0.072755,5.044928,-13.885685,-3.534339,6.305560,42.605654
1041,2081.965917,44.163821,-1.370447,0.076542,4.886094,-13.602311,-3.445139,5.207124,42.650594
1042,2083.965884,44.379320,-1.215287,0.079963,4.731708,-13.368966,-3.114638,3.830855,42.695407
1043,2085.965852,44.587676,-1.053467,0.082924,4.592510,-13.197760,-2.786234,2.556294,42.740098
1044,2087.965819,44.789613,-0.885987,0.085331,4.468318,-13.083817,-2.749645,1.813902,42.784672
1045,2089.965786,44.985547,-0.714026,0.087114,4.346075,-13.003175,-4.007103,3.155127,42.829130
1046,2091.965753,45.174320,-0.538859,0.088267,4.168393,-12.863272,-4.503144,4.399404,42.873471
1047,2093.965721,45.354271,-0.361727,0.088830,3.969233,-12.668699,-4.892920,5.547690,42.917698
1048,2095.965688,45.524608,-0.183799,0.088840,3.753388,-12.423969,-5.579572,6.601255,42.961812
1049,2097.965655,45.684365,-0.006172,0.088339,3.507872,-12.133497,-6.368273,7.560784,43.005815
1050,2099.965622,45.832206,0.170133,0.087364,3.228341,-11.801622,1.001768,8.398892,43.049709
1051,2101.965590,45.974527,0.344169,0.085955,3.272207,-11.433854,3.663692,9.103303,43.093497
1052,2103.965557,46.120930,0.515075,0.084156,3.432213,-11.036282,6.447356,9.687848,43.137170
1053,2105.965524,46.276502,0.682078,0.082011,3.712970,-10.614414,8.731230,10.153674,43.180716
1054,2107.965492,46.445874,0.844500,0.079565,4.091918,-10.173729,6.923515,10.518756,43.224118
1055,2109.965459,46.629273,1.001755,0.076860,4.391278,-9.718918,5.185975,10.798464,43.267356
1056,2111.965426,46.823165,1.153344,0.073938,4.614581,-9.253946,3.523782,10.993098,43.310415
1057,2113.965393,47.024224,1.298852,0.070836,4.765641,-8.782687,1.937528,11.102867,43.353283
1058,2115.965361,47.229341,1.437943,0.067589,4.848317,-8.308919,0.427769,11.127950,43.395954
1059,2117.965328,47.435631,1.570351,0.064228,4.866484,-7.836324,-1.004696,11.068504,43.438423
1060,2119.965295,47.640426,1.695874,0.060784,4.824018,-7.368490,-2.358789,10.924688,43.480691
1061,2121.965262,47.841274,1.814372,0.057282,4.724789,-6.908914,-3.633239,10.696727,43.522758
1062,2123.965230,48.035931,1.925755,0.053746,4.572654,-6.461008,-4.826642,10.384846,43.564631
1063,2125.965197,48.222354,2.029981,0.050196,4.371450,-6.028103,-5.937554,9.989335,43.606318
1064,2127.965164,48.398692,2.127048,0.046652,4.124989,-5.613458,-6.964531,9.510563,43.647826
1065,2129.965131,48.563277,2.216988,0.043127,3.837058,-5.220268,-7.906140,8.948939,43.689169
1066,2131.965099,48.714615,2.299863,0.039636,3.511414,-4.851672,-8.761006,8.304944,43.730358
1067,2133.965066,48.851374,2.375757,0.036187,3.151782,-4.510761,-9.527847,7.579129,43.771407
1068,2135.965033,48.972380,2.444768,0.032786,2.761860,-4.200590,-10.205464,6.772095,43.812331
1069,2137.965000,49.076606,2.507006,0.029438,2.345319,-3.924183,-10.792765,5.884494,43.853147
1070,2139.964968,49.163166,2.562582,0.026143,1.905802,-3.684547,-11.288798,4.917048,43.893870
1071,2141.964935,49.231307,2.611607,0.022898,1.446935,-3.484679,-11.692678,3.870497,43.934518
1072,2143.964902,49.280406,2.654177,0.019696,0.972324,-3.327574,-12.003641,2.745630,43.975108
1073,2145.964869,49.309966,2.690378,0.016530,0.485567,-3.216236,-12.221032,1.543272,44.015659
1074,2147.964837,49.319608,2.720271,0.013386,-0.009745,-3.153688,-12.344260,0.264271,44.056189
1075,2149.964804,49.309076,2.743891,0.010250,-0.510015,-3.142978,-12.372796,-1.090504,44.096715
1076,2151.964771,49.278231,2.761233,0.007102,-1.011635,-3.187190,-12.306113,-2.520165,44.137257
1077,2153.964739,49.227051,2.772255,0.003921,-1.510977,-3.289450,-12.143737,-4.023807,44.177834
1078,2155.964706,49.155636,2.776868,0.000684,-2.004378,-3.452937,-11.885123,-5.600509,44.218464
1079,2157.964673,49.064208,2.774932,-0.002638,-2.488130,-3.680891,-11.529679,-7.249304,44.259167
1080,2159.964640,48.953116,2.766246,-0.006072,-2.958466,-3.976616,-11.076712,-8.953896,44.299960
1081,2161.964608,48.822838,2.750550,-0.009652,-3.411544,-4.342862,-10.525744,-10.652393,44.340864
