,s_opt,v_opt,n_opt,chi_opt,ax_opt,ay_opt,jx_opt,jy_opt,t_opt
873,1744.926695,90.000001,-0.000335,-0.000024,-0.000000,33.521699,0.000016,-0.906029,19.387323
874,1746.925465,90.000001,-0.000357,0.000003,0.000000,33.501577,-0.000002,-0.872683,19.409531
875,1748.924236,90.000001,-0.000321,0.000034,0.000000,33.482196,-0.000013,-0.836921,19.431740
876,1750.923006,90.000001,-0.000221,0.000065,-0.000000,33.463609,0.000030,-0.798950,19.453949
877,1752.921777,90.000001,-0.000066,0.000088,0.000000,33.445865,-0.000039,-0.758976,19.476157
878,1754.920548,90.000001,0.000119,0.000095,-0.000000,33.429010,0.000037,-0.717204,19.498366
879,1756.919318,90.000001,0.000299,0.000082,0.000000,33.413082,-0.000023,-0.673841,19.520574
880,1758.918089,90.000001,0.000432,0.000048,-0.000000,33.398117,0.000007,-0.629094,19.542783
881,1760.916859,90.000001,0.000479,-0.000004,0.000000,33.384145,-0.000001,-0.583169,19.564991
882,1762.915630,90.000001,0.000407,-0.000070,0.000000,33.371194,-0.000005,-0.536272,19.587200
883,1764.914400,90.000001,0.000198,-0.000139,-0.000000,33.359284,0.000010,-0.488607,19.609408
884,1766.913171,90.000001,-0.000145,-0.000202,0.000000,33.348433,-0.000010,-0.440383,19.631617
885,1768.911941,90.000001,-0.000596,-0.000246,-0.000000,33.338653,0.000016,-0.391805,19.653825
886,1770.910712,90.000001,-0.001109,-0.000262,0.000000,33.329951,-0.000020,-0.343079,19.676034
887,1772.909483,90.000001,-0.001621,-0.000243,-0.000000,33.322332,0.000006,-0.294413,19.698243
888,1774.908253,90.000001,-0.002057,-0.000187,-0.000000,33.315793,0.000002,-0.246011,19.720452
889,1776.907024,90.000001,-0.002347,-0.000098,-0.000000,33.310330,0.000009,-0.198080,19.742660
890,1778.905794,90.000001,-0.002431,0.000017,0.000000,33.305931,-0.000016,-0.150826,19.764869
891,1780.904565,90.000001,-0.002269,0.000147,-0.000000,33.302581,0.000004,-0.104455,19.787078
892,1782.903335,90.000001,-0.001846,0.000275,-0.000000,33.300261,0.000010,-0.059172,19.809287
893,1784.902106,90.000001,-0.001179,0.000388,0.000000,33.298947,-0.000007,-0.015184,19.831495
894,1786.900876,90.000001,-0.000313,0.000473,-0.000000,33.298610,-0.000002,0.027305,19.853704
895,1788.899647,90.000001,0.000688,0.000521,-0.000000,33.299216,-0.000006,0.068088,19.875912
896,1790.898418,90.000001,0.001743,0.000527,-0.000000,33.300728,0.000019,0.106961,19.898121
897,1792.897188,90.000001,0.002768,0.000492,0.000000,33.303104,-0.000011,0.143717,19.920329
898,1794.895959,90.000001,0.003685,0.000420,-0.000000,33.306296,-0.000002,0.178151,19.942538
899,1796.894729,90.000001,0.004430,0.000322,-0.000000,33.310252,0.000003,0.210057,19.964746
900,1798.893500,90.000001,0.004965,0.000212,0.000000,33.314917,-0.000004,0.239231,19.986954
901,1800.892270,90.000001,0.005276,0.000101,-0.000000,33.320230,0.000003,0.265468,20.009162
902,1802.891041,90.000001,0.005378,0.000004,0.000000,33.326125,-0.000002,0.288566,20.031370
903,1804.889811,90.000001,0.005308,-0.000070,-0.000000,33.332534,0.000010,0.308321,20.053578
904,1806.888582,90.000001,0.005119,-0.000113,0.000000,33.339381,-0.000010,0.324531,20.075786
905,1808.887353,90.000001,0.004879,-0.000122,-0.000000,33.346588,-0.000009,0.337911,20.097994
906,1810.886123,90.000001,0.004652,-0.000100,-0.000000,33.354093,0.000009,0.351928,20.120202
907,1812.884894,90.000001,0.004498,-0.000050,-0.000000,33.361908,0.000006,0.367295,20.142411
908,1814.883664,90.000001,0.004465,0.000019,0.000000,33.370065,-0.000003,0.383811,20.164619
909,1816.882435,90.000001,0.004582,0.000099,0.000000,33.378589,-0.000006,0.401270,20.186827
910,1818.881205,90.000001,0.004863,0.000182,-0.000000,33.387500,0.000007,0.419470,20.209035
911,1820.879976,90.000001,0.005305,0.000259,0.000000,33.396816,-0.000006,0.438206,20.231243
912,1822.878746,90.000001,0.005889,0.000323,-0.000000,33.406548,0.000008,0.457273,20.253451
913,1824.877517,90.000001,0.006583,0.000368,0.000000,33.416703,-0.000013,0.476467,20.275659
914,1826.876288,90.000001,0.007346,0.000391,-0.000000,33.427284,0.000006,0.495582,20.297867
915,1828.875058,90.000001,0.008131,0.000390,-0.000000,33.438290,0.000013,0.514415,20.320075
916,1830.873829,90.000001,0.008890,0.000365,0.000000,33.449714,-0.000014,0.532761,20.342283
917,1832.872599,90.000001,0.009574,0.000317,-0.000000,33.461545,-0.000000,0.550415,20.364490
918,1834.871370,90.000001,0.010144,0.000250,-0.000000,33.473769,0.000005,0.567171,20.386698
919,1836.870140,90.000001,0.010565,0.000169,0.000000,33.486364,0.000002,0.582824,20.408906
920,1838.868911,90.000001,0.010813,0.000078,0.000000,33.499307,-0.000009,0.597170,20.431113
921,1840.867681,90.000001,0.010877,-0.000013,-0.000000,33.512569,0.000013,0.610005,20.453321
922,1842.866452,90.000001,0.010766,-0.000097,0.000000,33.526116,-0.000004,0.621123,20.475528
923,1844.865223,90.000001,0.010499,-0.000167,0.000000,33.539910,-0.000014,0.630321,20.497736
924,1846.863993,90.000001,0.010113,-0.000216,-0.000000,33.553907,0.000022,0.637394,20.519944
925,1848.862764,90.000001,0.009654,-0.000239,0.000000,33.568062,-0.000023,0.642136,20.542151
926,1850.861534,90.000001,0.009175,-0.000235,-0.000000,33.582323,0.000021,0.644344,20.564359
927,1852.860305,90.000001,0.008731,-0.000205,0.000000,33.596632,-0.000010,0.643814,20.586567
928,1854.859075,90.000001,0.008371,-0.000151,-0.000000,33.610930,-0.000000,0.640340,20.608774
929,1856.857846,90.000001,0.008138,-0.000080,-0.000000,33.625150,0.000003,0.633719,20.630982
930,1858.856616,90.000001,0.008058,0.000001,0.000000,33.639224,-0.000003,0.623746,20.653190
931,1860.855387,90.000001,0.008143,0.000084,-0.000000,33.653076,0.000002,0.610218,20.675398
932,1862.854158,90.000001,0.008388,0.000160,-0.000000,33.666628,0.000001,0.592930,20.697606
933,1864.852928,90.000001,0.008776,0.000225,0.000000,33.679795,-0.000002,0.571679,20.719813
934,1866.851699,90.000001,0.009278,0.000274,-0.000000,33.692491,-0.000002,0.546261,20.742021
935,1868.850469,90.000001,0.009857,0.000303,-0.000000,33.704622,0.000006,0.516473,20.764229
936,1870.849240,90.000001,0.010475,0.000313,0.000000,33.716092,-0.000001,0.482112,20.786436
937,1872.848010,90.000001,0.011096,0.000305,0.000000,33.726798,-0.000006,0.442975,20.808644
938,1874.846781,90.000001,0.011684,0.000281,-0.000000,33.736636,-0.000001,0.398861,20.830852
939,1876.845551,90.000001,0.012213,0.000246,-0.000000,33.745493,0.000011,0.349565,20.853059
940,1878.844322,90.000001,0.012661,0.000202,0.000000,33.753256,-0.000010,0.294887,20.875266
941,1880.843093,90.000001,0.013015,0.000151,-0.000000,33.759805,0.000004,0.234624,20.897474
942,1882.841863,90.000001,0.013264,0.000097,-0.000000,33.765015,0.000000,0.168577,20.919681
943,1884.840634,90.000001,0.013403,0.000041,0.000000,33.768759,-0.000000,0.096542,20.941888
944,1886.839404,90.000001,0.013430,-0.000015,-0.000000,33.770903,-0.000001,0.018321,20.964096
945,1888.838175,90.000001,0.013344,-0.000071,-0.000000,33.771310,-0.000001,-0.066287,20.986303
946,1890.836945,90.000001,0.013149,-0.000124,-0.000000,33.769838,0.000001,-0.157481,21.008510
947,1892.835716,90.000001,0.012853,-0.000171,-0.000000,33.766341,-0.000001,-0.255461,21.030718
948,1894.834486,90.000001,0.012469,-0.000212,-0.000000,33.760667,0.000008,-0.360424,21.052925
949,1896.833257,90.000001,0.012012,-0.000244,0.000000,33.752663,-0.000014,-0.472569,21.075133
950,1898.832028,90.000001,0.011503,-0.000263,-0.000000,33.742169,0.000010,-0.592095,21.097340
951,1900.830798,90.000001,0.010969,-0.000269,0.000000,33.729020,-0.000002,-0.719197,21.119548
952,1902.829569,90.000001,0.010438,-0.000260,-0.000000,33.713048,0.000001,-0.854073,21.141755
953,1904.828339,90.000001,0.009939,-0.000238,0.000000,33.694081,-0.000004,-0.996918,21.163963
954,1906.827110,90.000001,0.009497,-0.000203,-0.000000,33.671942,0.000004,-1.147928,21.186170
955,1908.825880,90.000001,0.009133,-0.000160,0.000000,33.646449,-0.000002,-1.307296,21.208378
956,1910.824651,90.000001,0.008863,-0.000110,-0.000000,33.617417,0.000000,-1.475218,21.230586
957,1912.823421,90.000001,0.008696,-0.000057,-0.000000,33.584656,-0.000001,-1.651886,21.252794
958,1914.822192,90.000001,0.008632,-0.000007,-0.000000,33.547971,0.000000,-1.837493,21.275001
959,1916.820963,90.000001,0.008665,0.000038,-0.000000,33.507164,0.000001,-2.032230,21.297209
960,1918.819733,90.000001,0.008780,0.000075,-0.000000,33.462033,-0.000003,-2.236288,21.319417
961,1920.818504,90.000001,0.008958,0.000103,-0.000000,33.412370,0.000008,-2.449856,21.341625
962,1922.817274,90.000001,0.009184,0.000121,0.000000,33.357965,-0.000015,-2.673123,21.363832
963,1924.816045,90.000001,0.009439,0.000132,-0.000000,33.298601,0.000014,-2.906277,21.386040
964,1926.814815,90.000001,0.009709,0.000138,0.000000,33.234059,-0.000003,-3.149505,21.408248
965,1928.813586,90.000001,0.009988,0.000141,0.000000,33.164116,-0.000004,-3.402991,21.430455
966,1930.812356,90.000001,0.010274,0.000145,-0.000000,33.088543,0.000008,-3.666922,21.452663
967,1932.811127,90.000001,0.010571,0.000154,0.000000,33.007110,-0.000008,-3.941482,21.474871
968,1934.809898,90.000001,0.010891,0.000168,-0.000000,32.919579,0.000002,-4.226852,21.497078
969,1936.808668,90.000001,0.011247,0.000189,-0.000000,32.825711,-0.000010,-4.523215,21.519286
970,1938.807439,90.000001,0.011648,0.000213,-0.000000,32.725261,0.000007,-4.830752,21.541493
971,1940.806209,90.000001,0.012099,0.000239,-0.000000,32.617982,0.000004,-5.149641,21.563701
972,1942.804980,90.000001,0.012600,0.000262,0.000000,32.503622,0.000006,-5.477719,21.585908
973,1944.803750,90.000001,0.013141,0.000278,0.000000,32.381976,-0.000004,-5.805798,21.608116
974,1946.802521,90.000001,0.013703,0.000281,0.000000,32.253044,-0.000006,-6.131712,21.630323
975,1948.801291,90.000001,0.014254,0.000267,-0.000000,32.116875,0.000013,-6.455635,21.652530
976,1950.800062,90.000001,0.014754,0.000231,0.000000,31.973513,-0.000026,-6.777742,21.674738
977,1952.798833,90.000001,0.015161,0.000172,-0.000000,31.822998,0.000026,-7.098208,21.696945
978,1954.797603,90.000001,0.015430,0.000094,0.000000,31.665367,-0.000004,-7.415438,21.719152
979,1956.796374,90.000001,0.015526,-0.000000,0.000000,31.500691,-0.000004,-7.722483,21.741359
980,1958.795144,90.000001,0.015422,-0.000105,0.000000,31.329196,0.000005,-8.017737,21.763567
981,1960.793915,90.000001,0.015105,-0.000213,0.000000,31.151144,-0.000010,-8.301370,21.785774
982,1962.792685,90.000001,0.014578,-0.000313,-0.000000,30.966793,0.000011,-8.573556,21.807981
983,1964.791456,90.000001,0.013864,-0.000398,0.000000,30.776397,-0.000006,-8.834468,21.830188
984,1966.790226,90.000001,0.013002,-0.000460,0.000000,30.580207,0.000002,-9.084281,21.852396
985,1968.788997,90.000001,0.012043,-0.000495,0.000000,30.378467,-0.000002,-9.323168,21.874603
986,1970.787768,90.000001,0.011044,-0.000499,0.000000,30.171422,0.000000,-9.551302,21.896811
987,1972.786538,90.000001,0.010069,-0.000473,0.000000,29.959310,-0.000001,-9.768858,21.919019
988,1974.785309,90.000001,0.009174,-0.000418,0.000000,29.742365,0.000003,-9.976007,21.941227
989,1976.784079,90.000001,0.008411,-0.000342,0.000000,29.520819,-0.000004,-10.172921,21.963434
990,1978.782850,90.000001,0.007815,-0.000252,-0.000000,29.294900,0.000004,-10.359770,21.985642
991,1980.781620,90.000001,0.007406,-0.000157,0.000000,29.064831,-0.000004,-10.536723,22.007850
992,1982.780391,90.000001,0.007187,-0.000064,-0.000000,28.830831,0.000005,-10.703946,22.030058
993,1984.779161,90.000001,0.007143,0.000018,0.000000,28.593118,-0.000006,-10.861608,22.052266
994,1986.777932,90.000001,0.007249,0.000085,-0.000000,28.351903,0.000001,-11.009872,22.074474
995,1988.776703,90.000001,0.007470,0.000133,-0.000000,28.107396,0.000014,-11.148902,22.096682
996,1990.775473,90.000001,0.007767,0.000161,0.000000,27.859801,-0.000025,-11.278862,22.118890
997,1992.774244,90.000001,0.008103,0.000171,-0.000000,27.609321,0.000018,-11.399912,22.141098
998,1994.773014,90.000001,0.008441,0.000165,0.000000,27.356152,-0.000008,-11.512215,22.163306
999,1996.771785,90.000001,0.008754,0.000147,-0.000000,27.100490,0.000007,-11.615930,22.185514
1000,1998.770555,90.000001,0.009023,0.000122,0.000000,26.842525,-0.000010,-11.711217,22.207722
1001,2000.769326,90.000001,0.009241,0.000096,-0.000000,26.582443,0.000009,-11.798235,22.229930
1002,2002.768096,90.000001,0.009407,0.000072,0.000000,26.320429,-0.000003,-11.877143,22.252138
1003,2004.766867,90.000001,0.009532,0.000054,0.000000,26.056663,-0.000000,-11.948098,22.274346
1004,2006.765638,90.000001,0.009629,0.000046,0.000000,25.791321,-0.000001,-12.011256,22.296553
1005,2008.764408,90.000001,0.009722,0.000050,-0.000000,25.524577,0.000000,-12.066772,22.318761
1006,2010.763179,90.000001,0.009837,0.000067,0.000000,25.256599,0.000000,-12.114802,22.340969
1007,2012.761949,90.000001,0.009998,0.000097,0.000000,24.987555,-0.000000,-12.155497,22.363177
1008,2014.760720,90.000001,0.010230,0.000138,0.000000,24.717607,0.000000,-12.189009,22.385385
1009,2016.759490,90.000001,0.010556,0.000189,0.000000,24.446915,-0.000000,-12.215487,22.407593
1010,2018.758261,90.000001,0.010992,0.000248,0.000000,24.175636,0.000000,-12.235081,22.429801
1011,2020.757031,90.000001,0.011548,0.000308,0.000000,23.903921,0.000000,-12.247936,22.452009
1012,2022.755802,90.000001,0.012223,0.000367,0.000000,23.631921,-0.000001,-12.254198,22.474216
1013,2024.754573,90.000001,0.013010,0.000420,-0.000000,23.359783,0.000001,-12.254009,22.496424
1014,2026.753343,90.000001,0.013895,0.000463,0.000000,23.087650,-0.000000,-12.247511,22.518632
1015,2028.752114,90.000001,0.014852,0.000493,0.000000,22.815661,0.000000,-12.234843,22.540839
1016,2030.750884,90.000001,0.015855,0.000508,0.000000,22.543954,-0.000001,-12.216144,22.563047
1017,2032.749655,90.000001,0.016874,0.000508,0.000000,22.272664,0.000000,-12.191550,22.585255
1018,2034.748425,90.000001,0.017876,0.000493,0.000000,22.001920,0.000000,-12.161197,22.607462
1019,2036.747196,90.000001,0.018836,0.000466,0.000000,21.731850,-0.000000,-12.125218,22.629670
1020,2038.745966,90.000001,0.019733,0.000430,0.000000,21.462581,-0.000000,-12.083746,22.651877
1021,2040.744737,90.000001,0.020553,0.000390,0.000000,21.194232,-0.000000,-12.036912,22.674084
1022,2042.743507,90.000001,0.021293,0.000350,0.000000,20.926925,-0.000000,-11.984846,22.696292
1023,2044.742278,90.000001,0.021956,0.000314,0.000000,20.660773,-0.000000,-11.927679,22.718499
1024,2046.741049,90.000001,0.022555,0.000287,0.000000,20.395892,0.000000,-11.865537,22.740706
1025,2048.739819,90.000001,0.023109,0.000270,0.000000,20.132390,0.000000,-11.798547,22.762914
1026,2050.738590,90.000001,0.023641,0.000264,0.000000,19.870377,0.000000,-11.726835,22.785121
1027,2052.737360,90.000001,0.024172,0.000270,0.000000,19.609956,0.000000,-11.650523,22.807328
1028,2054.736131,90.000001,0.024727,0.000286,0.000000,19.351229,0.000000,-11.569734,22.829535
1029,2056.734901,90.000001,0.025319,0.000308,0.000000,19.094297,0.000000,-11.484588,22.851743
1030,2058.733672,90.000001,0.025959,0.000334,0.000000,18.839256,-0.000000,-11.395203,22.873950
1031,2060.732442,90.000001,0.026654,0.000361,0.000000,18.586201,-0.000000,-11.301695,22.896157
1032,2062.731213,90.000001,0.027400,0.000386,0.000000,18.335222,-0.000000,-11.204179,22.918364
1033,2064.729984,90.000001,0.028193,0.000407,0.000000,18.086408,0.000000,-11.102769,22.940572
1034,2066.728754,90.000001,0.029024,0.000424,0.000000,17.839847,-0.000000,-10.997576,22.962779
1035,2068.727525,90.000001,0.029884,0.000435,0.000000,17.595623,-0.000000,-10.888710,22.984986
1036,2070.726295,90.000001,0.030761,0.000442,0.000000,17.353816,0.000000,-10.776281,23.007193
1037,2072.725066,90.000001,0.031648,0.000445,0.000000,17.114506,-0.000000,-10.660395,23.029400
1038,2074.723836,90.000001,0.032539,0.000446,0.000000,16.877770,0.000000,-10.541158,23.051607
1039,2076.722607,90.000001,0.033431,0.000446,0.000000,16.643682,-0.000000,-10.418676,23.073814
1040,2078.721377,90.000001,0.034322,0.000445,-0.000000,16.412314,-0.000000,-10.293051,23.096021
1041,2080.720148,90.000001,0.035210,0.000443,-0.000000,16.183736,0.000000,-10.164387,23.118228
1042,2082.718919,90.000001,0.036093,0.000441,-0.000000,15.958016,0.000000,-10.032783,23.140435
1043,2084.717689,90.000001,0.036972,0.000438,-0.000000,15.735218,0.000000,-9.898339,23.162642
1044,2086.716460,90.000001,0.037844,0.000434,0.000000,15.515406,-0.000000,-9.761152,23.184849
1045,2088.715230,90.000001,0.038706,0.000428,-0.000000,15.298641,0.000000,-9.621319,23.207056
1046,2090.714001,90.000001,0.039554,0.000420,0.000000,15.084981,0.000000,-9.478934,23.229263
1047,2092.712771,90.000001,0.040383,0.000409,0.000000,14.874483,-0.000000,-9.334092,23.251470
1048,2094.711542,90.000001,0.041189,0.000397,-0.000000,14.667201,0.000000,-9.186884,23.273677
1049,2096.710312,90.000001,0.041970,0.000384,0.000000,14.463189,0.000000,-9.037402,23.295884
1050,2098.709083,90.000001,0.042726,0.000372,0.000000,14.262497,-0.000000,-8.885736,23.318091
1051,2100.707854,90.000001,0.043460,0.000362,0.000000,14.065172,-0.000000,-8.731974,23.340298
1052,2102.706624,90.000001,0.044176,0.000355,-0.000000,13.871262,0.000000,-8.576204,23.362504
1053,2104.705395,90.000001,0.044882,0.000352,0.000000,13.680812,-0.000000,-8.418513,23.384711
1054,2106.704165,90.000001,0.045588,0.000355,-0.000000,13.493863,0.000000,-8.258987,23.406918
1055,2108.702936,90.000001,0.046304,0.000362,-0.000000,13.310456,-0.000000,-8.097708,23.429125
1056,2110.701706,90.000001,0.047036,0.000372,-0.000000,13.130632,0.000000,-7.934760,23.451332
1057,2112.700477,90.000001,0.047791,0.000383,-0.000000,12.954425,0.000000,-7.770225,23.473539
1058,2114.699247,90.000001,0.048566,0.000392,0.000000,12.781873,-0.000000,-7.604182,23.495746
1059,2116.698018,90.000001,0.049356,0.000397,-0.000000,12.613008,-0.000000,-7.436712,23.517953
1060,2118.696789,90.000001,0.050148,0.000394,-0.000000,12.447862,0.000000,-7.267893,23.540159
1061,2120.695559,90.000001,0.050923,0.000380,-0.000000,12.286465,0.000001,-7.097801,23.562366
1062,2122.694330,90.000001,0.051660,0.000355,0.000000,12.128845,-0.000003,-6.926512,23.584573
1063,2124.693100,90.000001,0.052334,0.000318,-0.000000,11.975029,0.000003,-6.754102,23.606780
1064,2126.691871,90.000001,0.052923,0.000270,0.000000,11.825042,-0.000001,-6.580644,23.628987
1065,2128.690641,90.000001,0.053408,0.000214,-0.000000,11.678907,-0.000002,-6.406212,23.651194
1066,2130.689412,90.000001,0.053777,0.000154,-0.000000,11.536646,0.000006,-6.230877,23.673400
1067,2132.688182,90.000001,0.054024,0.000094,0.000000,11.398278,-0.000008,-6.054714,23.695607
1068,2134.686953,90.000001,0.054153,0.000036,-0.000000,11.263821,0.000005,-5.877791,23.717814
1069,2136.685724,90.000001,0.054173,-0.000014,0.000000,11.133294,-0.000001,-5.700178,23.740021
1070,2138.684494,90.000001,0.054105,-0.000053,0.000000,11.006711,-0.000001,-5.521945,23.762228
1071,2140.683265,90.000001,0.053972,-0.000077,-0.000000,10.884085,0.000001,-5.343162,23.784435
1072,2142.682035,90.000001,0.053806,-0.000087,0.000000,10.765430,-0.000000,-5.163896,23.806642
1073,2144.680806,90.000001,0.053635,-0.000082,-0.000000,10.650756,-0.000000,-4.984215,23.828849
1074,2146.679576,90.000001,0.053486,-0.000065,-0.000000,10.540071,0.000000,-4.804185,23.851056
1075,2148.678347,90.000001,0.053380,-0.000040,-0.000000,10.433384,0.000000,-4.623870,23.873263
1076,2150.677117,90.000001,0.053329,-0.000011,-0.000000,10.330702,-0.000000,-4.443337,23.895470
1077,2152.675888,90.000001,0.053337,0.000019,-0.000000,10.232028,0.000000,-4.262650,23.917677
1078,2154.674659,90.000001,0.053401,0.000044,-0.000000,10.137367,-0.000000,-4.081871,23.939884
1079,2156.673429,90.000001,0.053509,0.000062,-0.000000,10.046721,0.000000,-3.901063,23.962091
1080,2158.672200,90.000001,0.053642,0.000069,0.000000,9.960089,-0.000000,-3.720287,23.984298
1081,2160.670970,90.000001,0.053777,0.000065,0.000000,9.877473,-0.000000,-3.539605,24.006505
1082,2162.669741,90.000001,0.053894,0.000050,-0.000000,9.798868,-0.000000,-3.359077,24.028712
1083,2164.668511,90.000001,0.053969,0.000024,-0.000000,9.724273,0.000000,-3.178765,24.050919
1084,2166.667282,90.000001,0.053984,-0.000010,0.000000,9.653682,-0.000000,-2.998730,24.073127
1085,2168.666052,90.000001,0.053926,-0.000049,-0.000000,9.587089,0.000000,-2.819029,24.095334
1086,2170.664823,90.000001,0.053788,-0.000089,0.000000,9.524486,-0.000000,-2.639723,24.117541
1087,2172.663594,90.000001,0.053570,-0.000129,-0.000000,9.465865,0.000000,-2.460870,24.139748
1088,2174.662364,90.000001,0.053274,-0.000167,-0.000000,9.411216,0.000000,-2.282530,24.161955
1089,2176.661135,90.000001,0.052907,-0.000200,-0.000000,9.360528,0.000000,-2.104760,24.184162
1090,2178.659905,90.000001,0.052478,-0.000228,0.000000,9.313787,0.000000,-1.927620,24.206369
1091,2180.658676,90.000001,0.052000,-0.000250,0.000000,9.270980,-0.000000,-1.751167,24.228577
1092,2182.657446,90.000001,0.051484,-0.000266,-0.000000,9.232091,0.000000,-1.575457,24.250784
1093,2184.656217,90.000001,0.050938,-0.000278,0.000000,9.197105,-0.000000,-1.400548,24.272991
1094,2186.654987,90.000001,0.050374,-0.000285,-0.000000,9.166002,0.000000,-1.226497,24.295198
1095,2188.653758,90.000001,0.049800,-0.000289,0.000000,9.138765,-0.000000,-1.053361,24.317406
1096,2190.652529,90.000001,0.049223,-0.000289,-0.000000,9.115373,0.000000,-0.881197,24.339613
1097,2192.651299,90.000001,0.048647,-0.000286,-0.000000,9.095804,-0.000000,-0.710060,24.361820
1098,2194.650070,90.000001,0.048083,-0.000278,-0.000000,9.080035,0.000000,-0.540006,24.384028
1099,2196.648840,90.000001,0.047538,-0.000266,0.000000,9.068043,-0.000000,-0.371093,24.406235
1100,2198.647611,90.000001,0.047023,-0.000249,-0.000000,9.059802,0.000000,-0.203376,24.428443
1101,2200.646381,90.000001,0.046546,-0.000228,0.000000,9.055286,-0.000000,-0.036909,24.450650
1102,2202.645152,90.000001,0.046117,-0.000201,-0.000000,9.054466,0.000000,0.128249,24.472857
1103,2204.643922,90.000001,0.045745,-0.000171,0.000000,9.057314,0.000000,0.292043,24.495065
1104,2206.642693,90.000001,0.045434,-0.000140,0.000000,9.063800,-0.000000,0.454418,24.517272
1105,2208.641464,90.000001,0.045184,-0.000110,-0.000000,9.073891,-0.000000,0.615318,24.539480
1106,2210.640234,90.000001,0.044991,-0.000085,-0.000000,9.087556,0.000000,0.774686,24.561687
1107,2212.639005,90.000001,0.044840,-0.000067,0.000000,9.104760,-0.000000,0.932467,24.583895
1108,2214.637775,90.000001,0.044716,-0.000060,0.000000,9.125467,-0.000000,1.088604,24.606102
1109,2216.636546,90.000001,0.044593,-0.000065,-0.000000,9.149642,-0.000000,1.243041,24.628309
1110,2218.635316,90.000001,0.044445,-0.000085,-0.000000,9.177247,0.000000,1.395722,24.650517
1111,2220.634087,90.000001,0.044244,-0.000118,-0.000000,9.208243,0.000000,1.546590,24.672724
1112,2222.632857,90.000001,0.043964,-0.000163,0.000000,9.242588,-0.000001,1.695590,24.694932
1113,2224.631628,90.000001,0.043585,-0.000217,-0.000000,9.280243,0.000001,1.842662,24.717139
1114,2226.630399,90.000001,0.043095,-0.000274,0.000000,9.321164,-0.000001,1.987750,24.739347
1115,2228.629169,90.000001,0.042489,-0.000332,-0.000000,9.365307,0.000001,2.130796,24.761554
1116,2230.627940,90.000001,0.041773,-0.000383,0.000000,9.412626,-0.000001,2.271741,24.783762
1117,2232.626710,90.000001,0.040963,-0.000425,-0.000000,9.463076,-0.000000,2.410529,24.805969
1118,2234.625481,90.000001,0.040083,-0.000453,-0.000000,9.516608,0.000001,2.547100,24.828176
1119,2236.624251,90.000001,0.039162,-0.000466,0.000000,9.573172,-0.000001,2.681396,24.850384
1120,2238.623022,90.000001,0.038229,-0.000464,-0.000000,9.632720,0.000000,2.813358,24.872592
1121,2240.621792,90.000001,0.037315,-0.000447,0.000000,9.695197,-0.000000,2.942927,24.894799
1122,2242.620563,90.000001,0.036449,-0.000419,-0.000000,9.760553,-0.000000,3.070044,24.917007
1123,2244.619334,90.000001,0.035648,-0.000381,-0.000000,9.828731,-0.000000,3.194648,24.939214
1124,2246.618104,90.000001,0.034928,-0.000339,-0.000000,9.899677,-0.000000,3.316680,24.961422
1125,2248.616875,90.000001,0.034295,-0.000295,-0.000000,9.973332,0.000000,3.436079,24.983630
1126,2250.615645,90.000001,0.033745,-0.000256,-0.000000,10.049640,-0.000000,3.552782,25.005837
1127,2252.614416,90.000001,0.033269,-0.000223,-0.000000,10.128538,0.000000,3.666729,25.028045
1128,2254.613186,90.000001,0.032849,-0.000199,-0.000000,10.209968,-0.000000,3.777855,25.050253
1129,2256.611957,90.000001,0.032468,-0.000185,-0.000000,10.293865,0.000000,3.886100,25.072460
1130,2258.610727,90.000001,0.032106,-0.000179,-0.000000,10.380166,-0.000000,3.991398,25.094668
1131,2260.609498,90.000001,0.031746,-0.000181,-0.000000,10.468806,-0.000000,4.093687,25.116875
1132,2262.608269,90.000001,0.031377,-0.000189,-0.000000,10.559717,0.000000,4.192901,25.139083
1133,2264.607039,90.000001,0.030986,-0.000202,-0.000000,10.652832,-0.000000,4.288975,25.161291
1134,2266.605810,90.000001,0.030569,-0.000216,-0.000000,10.748080,0.000000,4.381844,25.183498
1135,2268.604580,90.000001,0.030125,-0.000228,-0.000000,10.845390,-0.000000,4.471442,25.205706
1136,2270.603351,90.000001,0.029661,-0.000236,-0.000000,10.944690,0.000000,4.557703,25.227914
1137,2272.602121,90.000001,0.029185,-0.000239,-0.000000,11.045906,-0.000000,4.640558,25.250121
1138,2274.600892,90.000001,0.028708,-0.000237,-0.000000,11.148962,0.000000,4.719941,25.272329
1139,2276.599662,90.000001,0.028241,-0.000229,-0.000000,11.253781,0.000000,4.795783,25.294537
1140,2278.598433,90.000001,0.027795,-0.000216,-0.000000,11.360285,-0.000000,4.868015,25.316745
1141,2280.597204,90.000001,0.027382,-0.000197,-0.000000,11.468392,-0.000000,4.936567,25.338952
1142,2282.595974,90.000001,0.027007,-0.000177,-0.000000,11.578022,0.000000,5.001369,25.361160
1143,2284.594745,90.000001,0.026672,-0.000158,-0.000000,11.689091,-0.000000,5.062350,25.383368
1144,2286.593515,90.000001,0.026374,-0.000141,-0.000000,11.801514,0.000000,5.119439,25.405575
1145,2288.592286,90.000001,0.026106,-0.000128,-0.000000,11.915205,-0.000000,5.172565,25.427783
1146,2290.591056,90.000001,0.025858,-0.000120,-0.000000,12.030076,0.000000,5.221654,25.449991
