,s_opt,v_opt,n_opt,chi_opt,ax_opt,ay_opt,jx_opt,jy_opt,t_opt
688,1375.869976,40.379308,0.086973,0.004513,-5.633833,-19.135243,10.152287,-7.471880,25.615903
689,1377.869787,40.111622,0.094364,0.002846,-5.128823,-19.506921,10.035887,-5.694407,25.665646
690,1379.869598,39.867419,0.098303,0.001080,-4.626363,-19.792019,9.802799,-3.917422,25.715713
691,1381.869409,39.646860,0.098682,-0.000695,-4.132679,-19.989306,9.417276,-2.239803,25.766074
692,1383.869220,39.449699,0.095578,-0.002384,-3.655901,-20.102703,8.935393,-0.528097,25.816702
693,1385.869031,39.275300,0.089259,-0.003891,-3.201399,-20.129564,8.172005,0.484649,25.867567
694,1387.868842,39.122450,0.080169,-0.005143,-2.784023,-20.104812,7.297987,1.278892,25.918641
695,1389.868653,38.989341,0.068866,-0.006098,-2.409962,-20.039262,6.325241,1.812770,25.969897
696,1391.868464,38.873800,0.055971,-0.006733,-2.084772,-19.946064,5.282277,2.071623,26.021308
697,1393.868275,38.773356,0.042131,-0.007047,-1.812491,-19.839280,4.233769,2.209270,26.072854
698,1395.868086,38.685369,0.027974,-0.007056,-1.593766,-19.725145,3.169945,1.881322,26.124516
699,1397.867897,38.607117,0.014075,-0.006801,-1.429680,-19.627762,2.436816,2.130272,26.176279
700,1399.867708,38.536259,0.000916,-0.006323,-1.303322,-19.517299,2.278763,1.702457,26.228133
701,1401.867519,38.471643,-0.011098,-0.005670,-1.184973,-19.428881,1.875908,1.321826,26.280069
702,1403.867330,38.412549,-0.021686,-0.004909,-1.087405,-19.360131,1.484924,1.388366,26.332080
703,1405.867141,38.357930,-0.030687,-0.004089,-1.010069,-19.287824,1.920237,0.945914,26.384161
704,1407.866952,38.307869,-0.038030,-0.003262,-0.909936,-19.238498,2.275112,0.876233,26.436307
705,1409.866763,38.263466,-0.043755,-0.002477,-0.791161,-19.192754,2.573907,0.893007,26.488513
706,1411.866574,38.225635,-0.047980,-0.001765,-0.656652,-19.146086,2.800334,1.030592,26.540772
707,1413.866385,38.195121,-0.050869,-0.001142,-0.510186,-19.092183,2.946704,1.268859,26.593075
708,1415.866196,38.172454,-0.052610,-0.000616,-0.355961,-19.025774,3.007688,1.584325,26.645413
709,1417.866007,38.157938,-0.053393,-0.000183,-0.198470,-18.942814,2.987423,1.920536,26.697776
710,1419.865818,38.151641,-0.053395,0.000169,-0.041997,-18.842221,2.882828,2.260409,26.750153
711,1421.865629,38.153396,-0.052766,0.000451,0.109008,-18.723819,2.656837,2.793828,26.802534
712,1423.865440,38.162749,-0.051624,0.000686,0.248157,-18.577495,2.527030,3.065957,26.854908
713,1425.865251,38.179206,-0.050043,0.000893,0.380466,-18.416969,2.464341,3.276232,26.907265
714,1427.865062,38.202491,-0.048067,0.001082,0.509430,-18.245518,2.490562,3.421946,26.959597
715,1429.864873,38.232538,-0.045730,0.001255,0.639679,-18.066559,2.650514,3.428696,27.011894
716,1431.864684,38.269582,-0.043062,0.001412,0.778178,-17.887399,2.894931,3.432203,27.064148
717,1433.864495,38.314147,-0.040102,0.001546,0.929293,-17.708238,3.271071,3.312187,27.116348
718,1435.864306,38.367042,-0.036905,0.001647,1.099833,-17.535554,3.703573,3.198060,27.168484
719,1437.864117,38.429319,-0.033545,0.001707,1.292642,-17.369062,4.151299,3.120257,27.220544
720,1439.863928,38.502106,-0.030114,0.001717,1.508391,-17.206897,4.614584,3.025721,27.272516
721,1441.863739,38.586550,-0.026715,0.001675,1.747740,-17.049960,4.959564,3.051392,27.324383
722,1443.863550,38.683633,-0.023450,0.001584,2.004390,-16.892055,5.079368,3.104297,27.376132
723,1445.863361,38.793849,-0.020408,0.001453,2.266546,-16.731836,4.911008,3.211795,27.427744
724,1447.863172,38.916985,-0.017655,0.001299,2.519260,-16.566561,4.420921,3.418864,27.479203
725,1449.862983,39.052012,-0.015216,0.001142,2.746009,-16.391208,3.632520,3.685831,27.530492
726,1451.862794,39.197098,-0.013073,0.001008,2.931657,-16.202835,2.526996,4.051625,27.581600
727,1453.862605,39.349637,-0.011150,0.000928,3.060318,-15.996548,1.305425,4.220851,27.632514
728,1455.862416,39.506522,-0.009311,0.000926,3.126524,-15.782485,0.270784,3.912867,27.683230
729,1457.862227,39.664802,-0.007392,0.001005,3.140202,-15.584829,-1.306385,4.286117,27.733744
730,1459.862038,39.821148,-0.005231,0.001174,3.074471,-15.369172,-2.982908,4.690904,27.784060
731,1461.861849,39.971501,-0.002622,0.001457,2.924960,-15.134052,-1.127463,-0.005000,27.834182
732,1463.861660,40.116167,0.000584,0.001722,2.868655,-15.134302,-2.033879,-1.451969,27.884122
733,1465.861471,40.256405,0.004131,0.001784,2.767441,-15.206558,-5.066393,-0.742477,27.933886
734,1467.861283,40.387432,0.007575,0.001628,2.516160,-15.243383,-8.619513,-0.526312,27.983484
735,1469.861094,40.501313,0.010513,0.001278,2.089942,-15.269408,-12.798322,-0.769380,28.032932
736,1471.860905,40.588831,0.012550,0.000722,1.458663,-15.307358,-7.182613,3.793657,28.082257
737,1473.860716,40.651944,0.013338,0.000071,1.105022,-15.120575,11.379664,11.564773,28.131492
738,1475.860527,40.720018,0.013007,-0.000318,1.664455,-14.552041,8.933982,10.950850,28.180653
739,1477.860338,40.812435,0.012394,-0.000216,2.102784,-14.014758,7.168805,9.203403,28.229716
740,1479.860149,40.923930,0.012433,0.000320,2.453626,-13.564343,5.737584,6.839535,28.278656
741,1481.859960,41.050493,0.013887,0.001177,2.733608,-13.230589,4.335424,4.199284,28.327454
742,1483.859771,41.188588,0.017264,0.002217,2.944489,-13.026330,2.811505,1.356561,28.376096
743,1485.859582,41.334627,0.022777,0.003287,3.080777,-12.960570,0.985195,-1.528888,28.424571
744,1487.859393,41.484591,0.030329,0.004229,3.128366,-13.034422,-0.058629,-3.451071,28.472875
745,1489.859204,41.635099,0.039523,0.004912,3.125544,-13.200531,-0.011566,-4.293305,28.521008
746,1491.859015,41.784996,0.049758,0.005262,3.124990,-13.406451,0.582332,-4.322725,28.568971
747,1493.858826,41.935019,0.060345,0.005263,3.152822,-13.613055,4.284988,-1.509192,28.616766
748,1495.858637,42.090034,0.070637,0.004993,3.356897,-13.684931,9.855535,2.840789,28.664391
749,1497.858448,42.260399,0.080276,0.004651,3.824505,-13.550146,8.307202,2.071826,28.711837
750,1499.858259,42.450367,0.089272,0.004343,4.216993,-13.452259,6.737546,1.285278,28.759084
751,1501.858070,42.656139,0.097654,0.004030,4.533855,-13.391814,5.293786,0.857355,28.806113
752,1503.857881,42.874111,0.105377,0.003680,4.781593,-13.351691,4.233956,1.000809,28.852911
753,1505.857692,43.101318,0.112352,0.003282,4.978714,-13.305096,3.702267,1.633506,28.899469
754,1507.857503,43.335851,0.118486,0.002844,5.150165,-13.229449,2.264801,1.931736,28.945778
755,1509.857314,43.575458,0.123715,0.002376,5.254477,-13.140477,-0.108173,0.041306,28.991836
756,1511.857125,43.816026,0.127939,0.001822,5.249522,-13.138585,-2.788033,-1.581180,29.037641
757,1513.856936,44.052280,0.130880,0.001077,5.122511,-13.210618,-4.222405,0.846917,29.083197
758,1515.856747,44.280076,0.132118,0.000135,4.931168,-13.172239,-4.447853,3.110737,29.128513
759,1517.856558,44.497890,0.131343,-0.000923,4.730625,-13.031983,-4.580977,5.205229,29.173601
760,1519.856369,44.705546,0.128390,-0.002031,4.525072,-12.798419,-4.482242,7.124566,29.218472
761,1521.856180,44.903192,0.123221,-0.003129,4.324868,-12.480193,-4.199212,8.861745,29.263138
762,1523.855991,45.091375,0.115903,-0.004172,4.138120,-12.086093,-3.676544,10.408494,29.307610
763,1525.855802,45.271040,0.106587,-0.005122,3.975292,-11.625119,-3.058723,11.755677,29.351898
764,1527.855613,45.443427,0.095487,-0.005950,3.840362,-11.106538,-2.266450,12.893383,29.396011
765,1529.855424,45.610006,0.082873,-0.006634,3.740761,-10.539928,-1.568381,13.812040,29.439957
766,1531.855235,45.772289,0.069051,-0.007157,3.672091,-9.935178,-0.890834,14.502844,29.483741
767,1533.855046,45.931645,0.054350,-0.007513,3.633226,-9.302456,-0.335791,14.957696,29.527369
768,1535.854857,46.089278,0.039106,-0.007702,3.618628,-8.652186,0.082458,15.170008,29.570843
769,1537.854668,46.246125,0.023646,-0.007731,3.622200,-7.994978,0.514866,15.133565,29.614166
770,1539.854479,46.402988,0.008280,-0.007612,3.644429,-7.341610,0.680553,14.883381,29.657339
771,1541.854290,46.560419,-0.006714,-0.007364,3.673710,-6.701252,0.964609,14.572548,29.700364
772,1543.854101,46.718825,-0.021101,-0.007010,3.715069,-6.076420,1.142068,14.236175,29.743241
773,1545.853912,46.878612,-0.034692,-0.006571,3.763870,-5.468110,1.300054,13.871538,29.785971
774,1547.853723,47.040066,-0.047336,-0.006065,3.819229,-4.877425,1.420004,13.475884,29.828554
775,1549.853534,47.203413,-0.058916,-0.005510,3.879487,-4.305577,1.628467,13.045971,29.870989
776,1551.853345,47.368920,-0.069347,-0.004919,3.948350,-3.753905,1.489337,12.580427,29.913275
777,1553.853156,47.536618,-0.078573,-0.004307,4.011108,-3.223791,1.448042,12.077941,29.955413
778,1555.852967,47.706316,-0.086563,-0.003685,4.071909,-2.716652,1.183002,11.536928,29.997402
779,1557.852778,47.877717,-0.093310,-0.003064,4.121405,-2.233957,2.215811,10.949695,30.039241
780,1559.852589,48.051460,-0.098826,-0.002455,4.213780,-1.777473,1.500295,10.321851,30.080931
781,1561.852400,48.227787,-0.103142,-0.001866,4.276100,-1.348722,0.334978,9.673459,30.122469
782,1563.852211,48.405047,-0.106308,-0.001306,4.289963,-0.948371,-0.716855,9.014381,30.163855
783,1565.852022,48.581340,-0.108391,-0.000784,4.260403,-0.576650,-1.620284,8.351358,30.205092
784,1567.851833,48.755027,-0.109472,-0.000306,4.193828,-0.233504,-2.753087,7.691579,30.246180
785,1569.851644,48.924435,-0.109646,0.000123,4.081103,0.081427,-3.421545,7.041215,30.287125
786,1571.851455,49.088122,-0.109014,0.000501,3.941481,0.368754,-4.032316,6.405055,30.327932
787,1573.851266,49.245102,-0.107680,0.000824,3.777471,0.629273,-4.142368,5.787687,30.368606
788,1575.851077,49.394865,-0.105753,0.001094,3.609507,0.863952,-4.099622,5.192809,30.409154
789,1577.850888,49.537442,-0.103339,0.001311,3.443765,1.073890,-3.805219,4.623455,30.449582
790,1579.850699,49.673188,-0.100542,0.001478,3.290355,1.260288,-3.283386,4.081722,30.489898
791,1581.850510,49.802834,-0.097461,0.001596,3.158335,1.424408,-2.459848,3.568828,30.530107
792,1583.850321,49.927525,-0.094189,0.001669,3.059679,1.567540,-1.568488,3.084992,30.570213
793,1585.850132,50.048681,-0.090812,0.001702,2.996927,1.690965,-0.415629,2.629664,30.610221
794,1587.849943,50.167964,-0.087404,0.001701,2.980338,1.795920,0.468272,2.201581,30.650133
795,1589.849754,50.287005,-0.084028,0.001670,2.998984,1.883582,1.603084,1.799163,30.689951
796,1591.849565,50.407399,-0.080743,0.001612,3.062663,1.955051,2.478140,1.420931,30.729674
797,1593.849376,50.530710,-0.077594,0.001534,3.160866,2.011359,3.287794,1.065406,30.769301
798,1595.849187,50.658226,-0.074617,0.001440,3.290829,2.053473,3.866934,0.731445,30.808831
799,1597.848998,50.790981,-0.071841,0.001334,3.443294,2.082312,4.221258,0.418187,30.848258
800,1599.848809,50.929644,-0.069286,0.001219,3.609285,2.098757,4.531126,0.125049,30.887581
801,1601.848620,51.074659,-0.066966,0.001100,3.786964,2.103660,4.657191,-0.148352,30.926794
802,1603.848431,51.226287,-0.064888,0.000978,3.969057,2.097860,4.699555,-0.402267,30.965893
803,1605.848242,51.384575,-0.063054,0.000856,4.152251,2.082179,4.684277,-0.636872,31.004874
804,1607.848053,51.549463,-0.061461,0.000737,4.334276,2.057431,4.645167,-0.852301,31.043733
805,1609.847864,51.720823,-0.060102,0.000623,4.514193,2.024420,4.668674,-1.048671,31.082465
806,1611.847675,51.898555,-0.058963,0.000517,4.694410,1.983939,3.807353,-1.226039,31.121067
807,1613.847486,52.081953,-0.058030,0.000417,4.840869,1.936777,1.165943,-1.384358,31.159534
808,1615.847297,52.268363,-0.057288,0.000327,4.885560,1.883714,-0.369596,-1.523654,31.197864
809,1617.847108,52.454692,-0.056716,0.000247,4.871443,1.825520,-0.369339,-1.644125,31.236058
810,1619.846919,52.639826,-0.056293,0.000177,4.857387,1.762946,-0.381847,-1.745963,31.274117
811,1621.846730,52.823770,-0.055997,0.000121,4.842905,1.696729,-0.380040,-1.829300,31.312043
812,1623.846541,53.006532,-0.055802,0.000077,4.828542,1.627593,-0.378067,-1.894267,31.349837
813,1625.846352,53.188127,-0.055681,0.000045,4.814302,1.556247,-0.362840,-1.940988,31.387501
814,1627.846163,53.368582,-0.055612,0.000026,4.800683,1.483389,-0.374366,-1.969584,31.425037
815,1629.845974,53.547913,-0.055568,0.000020,4.786678,1.409707,-0.359736,-1.980171,31.462447
816,1631.845785,53.726135,-0.055525,0.000025,4.773265,1.335876,-0.359437,-1.972862,31.499732
817,1633.845596,53.903271,-0.055459,0.000042,4.759907,1.262561,-0.358172,-1.947763,31.536894
818,1635.845407,54.079333,-0.055348,0.000071,4.746641,1.190415,-0.357912,-1.904980,31.573934
819,1637.845218,54.254336,-0.055169,0.000110,4.733426,1.120083,-0.368666,-1.844614,31.610855
820,1639.845030,54.428284,-0.054900,0.000160,4.719859,1.052198,-0.366750,-1.766761,31.647656
821,1641.844841,54.601183,-0.054523,0.000218,4.706405,0.987386,-0.375245,-1.671516,31.684341
822,1643.844652,54.773040,-0.054021,0.000284,4.692683,0.926260,-0.371707,-1.558968,31.720910
823,1645.844463,54.943862,-0.053381,0.000357,4.679132,0.869429,-0.377973,-1.429204,31.757364
824,1647.844274,55.113660,-0.052590,0.000436,4.665396,0.817489,-0.382586,-1.282306,31.793706
825,1649.844085,55.282437,-0.051634,0.000520,4.651535,0.771031,-0.376658,-1.118356,31.829936
826,1651.843896,55.450204,-0.050505,0.000609,4.637930,0.730636,-0.370409,-0.937433,31.866056
827,1653.843707,55.616981,-0.049195,0.000701,4.624591,0.696878,-0.373075,-0.739613,31.902067
828,1655.843518,55.782780,-0.047701,0.000794,4.611197,0.670323,-0.349203,-0.524973,31.937971
829,1657.843329,55.947625,-0.046020,0.000887,4.598696,0.651531,-0.337111,-0.293588,31.973768
830,1659.843140,56.111549,-0.044152,0.000980,4.586664,0.641052,-0.326124,-0.045531,32.009460
831,1661.842951,56.274574,-0.042102,0.001070,4.575057,0.639431,-0.617652,0.219125,32.045049
832,1663.842762,56.436535,-0.039876,0.001156,4.553140,0.647207,-1.246534,0.500312,32.080534
833,1665.842573,56.596866,-0.037482,0.001237,4.509031,0.664911,-2.421298,0.797951,32.115919
834,1667.842384,56.754461,-0.034931,0.001312,4.423595,0.693067,-3.539951,1.111948,32.151204
835,1669.842195,56.907930,-0.032240,0.001379,4.299029,0.732195,-4.601984,1.442186,32.186393
836,1671.842006,57.055972,-0.029424,0.001435,4.137520,0.782809,-5.606936,1.788537,32.221488
837,1673.841817,57.197377,-0.026507,0.001481,3.941241,0.845419,-6.554314,2.150857,32.256495
838,1675.841628,57.331017,-0.023509,0.001516,3.712349,0.920532,-7.443577,2.528992,32.291417
839,1677.841439,57.455851,-0.020455,0.001536,3.452987,1.008652,-8.274149,2.922774,32.326261
840,1679.841250,57.570913,-0.017374,0.001542,3.165287,1.110279,-9.045427,3.332024,32.361032
841,1681.841061,57.675316,-0.014298,0.001532,2.851368,1.225916,-9.756793,3.756551,32.395737
842,1683.840872,57.768247,-0.011256,0.001507,2.513341,1.356063,-10.407622,4.196153,32.430382
843,1685.840683,57.848964,-0.008281,0.001465,2.153307,1.501222,-10.997294,4.650618,32.464975
844,1687.840494,57.916795,-0.005407,0.001407,1.773364,1.661895,-11.525198,5.119725,32.499524
845,1689.840305,57.971134,-0.002663,0.001335,1.375604,1.838588,-11.990739,5.603240,32.534036
846,1691.840116,58.011441,-0.000078,0.001248,0.962115,2.031810,-12.393344,6.100925,32.568520
847,1693.839927,58.037239,0.002319,0.001148,0.534987,2.242075,-12.732468,6.612528,32.602985
848,1695.839738,58.048114,0.004507,0.001039,0.096311,2.469898,-13.007596,7.137794,32.637438
849,1697.839549,58.043713,0.006468,0.000923,-0.351818,2.715805,-13.218248,7.676457,32.671889
850,1699.839360,58.023742,0.008195,0.000804,-0.807299,2.980324,-13.363988,8.217298,32.706348
851,1701.839171,57.987969,0.009685,0.000687,-1.268021,3.263614,-13.444541,8.713652,32.740823
852,1703.838982,57.936220,0.010950,0.000580,-1.731870,3.564243,-13.459839,9.143891,32.775324
853,1705.838793,57.868380,0.012012,0.000485,-2.196725,3.880040,-13.409959,9.505095,32.809860
854,1707.838604,57.784395,0.012902,0.000409,-2.660464,4.208743,-13.295085,9.796928,32.844442
855,1709.838415,57.684270,0.013663,0.000356,-3.120962,4.548076,-13.115516,10.019053,32.879078
856,1711.838226,57.568071,0.014343,0.000330,-3.576093,4.895754,-12.871670,10.171130,32.913780
857,1713.838037,57.435923,0.015001,0.000334,-4.023725,5.249471,-12.564085,10.252814,32.948557
858,1715.837848,57.288016,0.015701,0.000372,-4.461726,5.606898,-12.193424,10.263760,32.983418
859,1717.837659,57.124601,0.016513,0.000447,-4.887961,5.965680,-11.760471,10.203620,33.018374
860,1719.837470,56.945997,0.017514,0.000560,-5.300293,6.323428,-11.266133,10.072042,33.053435
861,1721.837281,56.752586,0.018782,0.000715,-5.696585,6.677716,-10.711435,9.868668,33.088611
862,1723.837092,56.544824,0.020401,0.000911,-6.074697,7.026079,-10.097518,9.593138,33.123910
863,1725.836903,56.323234,0.022453,0.001148,-6.432493,7.366002,-9.425635,9.245081,33.159344
864,1727.836714,56.088416,0.025019,0.001425,-6.767835,7.694921,-8.697136,8.824120,33.194922
865,1729.836525,55.841045,0.028177,0.001740,-7.078589,8.010212,-7.913469,8.329864,33.230653
866,1731.836336,55.581878,0.031999,0.002088,-7.362625,8.309194,-7.076158,7.761908,33.266545
867,1733.836147,55.311753,0.036547,0.002464,-7.617817,8.589116,-6.186798,7.119828,33.302609
868,1735.835958,55.031598,0.041866,0.002859,-7.842045,8.847160,-5.247031,6.403177,33.338852
869,1737.835769,54.742428,0.047984,0.003261,-8.033196,9.080429,-4.258532,5.611478,33.375282
870,1739.835580,54.445355,0.054902,0.003656,-8.189165,9.285951,-3.222983,4.744223,33.411907
871,1741.835391,54.141587,0.062588,0.004026,-8.307857,9.460666,-2.142050,3.800860,33.448734
872,1743.835202,53.832438,0.070968,0.004346,-8.387188,9.601430,-1.017349,2.780789,33.485769
873,1745.835013,53.519323,0.079918,0.004592,-8.425083,9.705010,0.149580,1.683351,33.523018
874,1747.834824,53.203770,0.089257,0.004730,-8.419478,9.768079,1.357319,0.507820,33.560484
875,1749.834635,52.887420,0.098735,0.004724,-8.368324,9.787218,2.604608,-0.746612,33.598172
876,1751.834446,52.572031,0.108024,0.004534,-8.269577,9.758912,3.890393,-2.080843,33.636084
877,1753.834257,52.259479,0.116708,0.004112,-8.121208,9.679554,5.213879,-3.495884,33.674222
878,1755.834068,51.951764,0.124278,0.003410,-7.921189,9.545443,6.469802,-4.797426,33.712585
879,1757.833879,51.650931,0.130120,0.002377,-7.671543,9.360328,4.581164,-0.569535,33.751171
880,1759.833690,51.356668,0.133578,0.001043,-7.493760,9.338226,2.396322,3.855389,33.789978
881,1761.833501,51.066029,0.134171,-0.000468,-7.400237,9.488692,0.551554,7.516203,33.829006
882,1763.833312,50.776000,0.131669,-0.002036,-7.378589,9.783699,-0.370019,9.461658,33.868255
883,1765.833123,50.484443,0.126058,-0.003567,-7.393196,10.157195,-0.635852,10.049490,33.907730
884,1767.832934,50.190394,0.117471,-0.005008,-7.418442,10.556212,-0.663943,9.982386,33.947435
885,1769.832745,49.893564,0.106118,-0.006332,-7.444961,10.954919,0.134626,8.312401,33.987376
886,1771.832556,49.594515,0.092230,-0.007549,-7.439551,11.288933,-4.618800,15.077108,34.027559
887,1773.832367,49.289956,0.076080,-0.008553,-7.626291,11.898506,-6.518477,17.483806,34.067989
888,1775.832178,48.974255,0.058293,-0.009167,-7.891520,12.609902,-4.844502,14.273044,34.108678
889,1777.831989,48.646946,0.039699,-0.009373,-8.089956,13.194540,-3.176482,10.929643,34.149639
890,1779.831800,48.310569,0.021027,-0.009257,-8.220972,13.645340,-1.521842,7.453702,34.190885
891,1781.831611,47.967749,0.002828,-0.008914,-8.284191,13.954974,0.112804,3.844853,34.232426
892,1783.831422,47.621196,-0.014548,-0.008452,-8.279470,14.115862,1.721769,0.102340,34.274271
893,1785.831233,47.273702,-0.030979,-0.007989,-8.206889,14.120176,2.637742,-2.589185,34.316426
894,1787.831044,46.927533,-0.046580,-0.007634,-8.094863,14.010213,2.547313,-3.663579,34.358896
895,1789.830855,46.583504,-0.061636,-0.007448,-7.985870,13.853457,2.286756,-4.549365,34.401684
896,1791.830666,46.241371,-0.076509,-0.007454,-7.887291,13.657341,1.630641,-4.838059,34.444792
897,1793.830477,45.900344,-0.091601,-0.007664,-7.816469,13.447212,0.616795,-4.488077,34.488225
898,1795.830288,45.558876,-0.107304,-0.008058,-7.789477,13.250808,-0.862308,-3.277093,34.531986
899,1797.830099,45.214546,-0.123942,-0.008584,-7.827502,13.106298,-2.791068,-1.177548,34.576083
900,1799.829910,44.863915,-0.141691,-0.009147,-7.951544,13.053965,-5.082612,1.766063,34.620525
901,1801.829721,44.502567,-0.160494,-0.009607,-8.179257,13.133089,-7.460838,5.249498,34.665328
902,1803.829532,44.125399,-0.179970,-0.009783,-8.516350,13.370270,-8.742082,7.486014,34.710509
903,1805.829343,43.728089,-0.199363,-0.009495,-8.914867,13.711528,-6.363552,4.006576,34.756095
904,1807.829154,43.311098,-0.217679,-0.008724,-9.207711,13.895906,-5.895272,3.656359,34.802114
905,1809.828965,42.876764,-0.234016,-0.007513,-9.481718,14.065850,-5.524011,3.516634,34.848593
906,1811.828776,42.425352,-0.247465,-0.005832,-9.741159,14.231013,-4.595490,2.584952,34.895560
907,1813.828588,41.957648,-0.257058,-0.003664,-9.959359,14.353750,-2.720035,0.255607,34.943041
908,1815.828399,41.476224,-0.261850,-0.001055,-10.089986,14.366026,-0.768036,-2.189959,34.991065
909,1817.828210,40.985031,-0.261058,0.001891,-10.127306,14.259612,0.972173,-4.332762,35.039656
910,1819.828021,40.488146,-0.254128,0.005055,-10.079494,14.046527,3.422099,-7.513335,35.088836
911,1821.827832,39.990572,-0.240767,0.008277,-9.909123,13.672470,5.824058,-10.650823,35.138622
912,1823.827643,39.498532,-0.221076,0.011337,-9.615580,13.135650,6.555429,-11.485196,35.189024
913,1825.827454,39.016467,-0.195575,0.014063,-9.281114,12.549662,8.994682,-14.544030,35.240045
914,1827.827265,38.549198,-0.165108,0.016253,-8.816644,11.798633,10.592030,-16.529862,35.291683
915,1829.827076,38.103034,-0.131020,0.017645,-8.263272,10.935043,-4.847230,1.888804,35.343927
916,1831.826887,37.659627,-0.094660,0.018743,-8.519405,11.034850,-1.950923,-1.392754,35.396768
917,1833.826698,37.201343,-0.055854,0.020054,-8.623712,10.960385,-0.010669,-3.415897,35.450234
918,1835.826509,36.734600,-0.014427,0.021338,-8.624290,10.775512,2.248295,-5.795962,35.504356
919,1837.826320,36.265362,0.029335,0.022357,-8.501082,10.457891,2.546203,-5.476886,35.559156
920,1839.826131,35.797515,0.074698,0.022943,-8.359781,10.153951,1.509185,-3.223052,35.614651
921,1841.825942,35.330046,0.120780,0.023110,-8.274959,9.972803,1.089999,-1.649363,35.670855
922,1843.825753,34.860711,0.166829,0.022937,-8.212904,9.878903,1.137075,-0.625827,35.727786
923,1845.825564,34.388887,0.212205,0.022458,-8.147318,9.842806,1.227470,0.387125,35.785465
924,1847.825375,33.914771,0.256307,0.021686,-8.075572,9.865433,1.418909,1.301363,35.843916
925,1849.825186,33.438831,0.298570,0.020639,-7.991510,9.942532,1.682070,2.151297,35.903160
926,1851.824997,32.961886,0.338460,0.019332,-7.890483,10.071741,2.043563,2.898796,35.963221
927,1853.824808,32.485141,0.375478,0.017782,-7.766029,10.248279,3.266369,2.532165,36.024121
928,1855.824619,32.011738,0.409120,0.015947,-7.564297,10.404666,4.193519,2.556061,36.085882
929,1857.824430,31.546189,0.438732,0.013742,-7.301645,10.564760,4.848195,2.898633,36.148515
930,1859.824241,31.092230,0.463532,0.011125,-6.993729,10.748856,4.613807,4.234746,36.212026
931,1861.824052,30.651468,0.482737,0.008148,-6.696646,11.021532,4.311428,5.461774,36.276416
932,1863.823863,30.223569,0.495769,0.004947,-6.415244,11.378015,4.039820,6.424143,36.341685
933,1865.823674,29.808046,0.502330,0.001660,-6.148014,11.802966,3.764173,7.170421,36.407834
934,1867.823485,29.404389,0.502395,-0.001575,-5.895694,12.283614,3.504549,7.684060,36.474866
935,1869.823296,29.012040,0.496200,-0.004629,-5.657667,12.805511,3.301474,7.925637,36.542785
936,1871.823107,28.630538,0.484234,-0.007380,-5.430484,13.350894,2.622332,8.707513,36.611598
937,1873.822918,28.258336,0.467242,-0.009661,-5.247674,13.957919,3.193195,7.495956,36.681311
938,1875.822729,27.895694,0.446283,-0.011398,-5.022162,14.487303,3.705866,6.318686,36.751933
939,1877.822540,27.545915,0.422338,-0.012688,-4.757063,14.939311,4.117248,5.259139,36.823468
940,1879.822351,27.212115,0.396197,-0.013623,-4.458808,15.320285,4.443420,4.285409,36.895909
941,1881.822162,26.897107,0.368474,-0.014292,-4.132982,15.634524,4.737159,3.252581,36.969236
942,1883.821973,26.603528,0.339595,-0.014797,-3.781545,15.875824,4.793455,2.613882,37.043424
943,1885.821784,26.333364,0.309793,-0.015219,-3.421994,16.071888,4.732734,2.089091,37.118432
944,1887.821595,26.087620,0.279187,-0.015596,-3.063325,16.230209,4.565506,1.678889,37.194217
945,1889.821406,25.866610,0.247843,-0.015945,-2.714022,16.358660,4.316384,1.342761,37.270726
946,1891.821217,25.670000,0.215813,-0.016262,-2.380889,16.462292,3.998735,1.091407,37.347905
947,1893.821028,25.496887,0.183185,-0.016518,-2.069822,16.547195,3.640398,0.892890,37.425696
948,1895.820839,25.345895,0.150121,-0.016664,-1.784607,16.617150,3.262124,0.839264,37.504043
949,1897.820650,25.215325,0.116914,-0.016617,-1.527399,16.683323,3.482961,0.486513,37.582890
950,1899.820461,25.105165,0.084032,-0.016305,-1.251233,16.721899,3.373190,0.203764,37.662181
951,1901.820272,25.016182,0.052040,-0.015692,-0.982484,16.738133,3.801451,0.042027,37.741853
952,1903.820083,24.949758,0.021593,-0.014721,-0.678423,16.741495,4.234202,-0.255960,37.821839
953,1905.819894,24.908960,-0.006545,-0.013356,-0.338759,16.720962,4.630055,-0.676185,37.902058
954,1907.819705,24.896687,-0.031587,-0.011616,0.033309,16.666624,4.959378,-1.229495,37.982417
955,1909.819516,24.915392,-0.052837,-0.009570,0.432021,16.567778,5.206192,-1.900576,38.062812
956,1911.819327,24.966884,-0.069796,-0.007345,0.850177,16.415126,5.352109,-2.703353,38.143131
957,1913.819138,25.052185,-0.082254,-0.005105,1.279017,16.198519,5.394280,-3.621066,38.223257
958,1915.818949,25.171452,-0.090379,-0.003051,1.709561,15.909503,5.325317,-4.668147,38.303072
959,1917.818760,25.323961,-0.094758,-0.001406,2.132351,15.538888,5.137474,-5.799502,38.382464
960,1919.818571,25.508110,-0.096443,-0.000400,2.537526,15.081501,4.741008,-6.948148,38.461331
961,1921.818382,25.721188,-0.096930,-0.000245,2.908512,14.537805,3.918918,-8.463531,38.539581
962,1923.818193,25.958568,-0.098141,-0.001162,3.212474,13.881351,2.915186,-9.867023,38.617144
963,1925.818004,26.213974,-0.102442,-0.003357,3.436437,13.123302,1.896172,-10.901886,38.693971
