,s_opt,v_opt,n_opt,chi_opt,ax_opt,ay_opt,jx_opt,jy_opt,t_opt
1143,2285.782584,90.000001,4.223500,0.048157,-0.000000,10.292664,0.000001,3.845013,25.074815
1144,2287.782394,90.000001,4.317109,0.046288,-0.000000,10.377393,0.000001,3.950505,25.096851
1145,2289.782204,90.000001,4.407056,0.044479,0.000000,10.464428,-0.000001,4.052919,25.118883
1146,2291.782013,90.000001,4.493471,0.042738,-0.000000,10.553705,-0.000001,4.152193,25.140910
1147,2293.781823,90.000001,4.576496,0.041069,-0.000000,10.645155,0.000001,4.248257,25.162935
1148,2295.781633,90.000001,4.656284,0.039479,0.000000,10.738711,0.000001,4.341063,25.184957
1149,2297.781443,90.000001,4.732996,0.037970,0.000000,10.834303,-0.000001,4.430543,25.206977
1150,2299.781253,90.000001,4.806800,0.036547,-0.000000,10.931858,0.000000,4.516630,25.228996
1151,2301.781062,90.000001,4.877871,0.035213,-0.000000,11.031305,-0.000000,4.599291,25.251014
1152,2303.780872,90.000001,4.946386,0.033969,-0.000000,11.132569,0.000000,4.678495,25.273032
1153,2305.780682,90.000001,5.012523,0.032811,-0.000000,11.235575,0.000001,4.754218,25.295049
1154,2307.780492,90.000001,5.076447,0.031735,0.000000,11.340246,0.000000,4.826460,25.317065
1155,2309.780301,90.000001,5.138309,0.030729,0.000000,11.446504,-0.000003,4.895218,25.339081
1156,2311.780111,90.000001,5.198234,0.029779,-0.000000,11.554268,-0.000000,4.960462,25.361095
1157,2313.779921,90.000001,5.256314,0.028869,-0.000000,11.663456,0.000003,5.022141,25.383106
1158,2315.779731,90.000001,5.312607,0.027981,0.000000,11.773987,-0.000000,5.080185,25.405115
1159,2317.779541,90.000001,5.367142,0.027100,0.000000,11.885774,-0.000001,5.134482,25.427120
1160,2319.779350,90.000001,5.419917,0.026213,0.000000,11.998732,-0.000000,5.184884,25.449119
1161,2321.779160,90.000001,5.470916,0.025316,-0.000000,12.112772,0.000000,5.231249,25.471114
1162,2323.778970,90.000001,5.520115,0.024407,0.000000,12.227807,-0.000001,5.273447,25.493104
1163,2325.778780,90.000001,5.567497,0.023489,-0.000000,12.343743,-0.000000,5.311354,25.515089
1164,2327.778589,90.000001,5.613051,0.022570,-0.000000,12.460491,0.000001,5.344877,25.537070
1165,2329.778399,90.000001,5.656783,0.021655,-0.000000,12.577954,0.000002,5.373935,25.559047
1166,2331.778209,90.000001,5.698710,0.020753,0.000000,12.696038,-0.000000,5.398480,25.581020
1167,2333.778019,90.000001,5.738865,0.019868,0.000000,12.814646,-0.000004,5.418482,25.602991
1168,2335.777829,90.000001,5.777286,0.019003,-0.000000,12.933678,0.000001,5.433878,25.624959
1169,2337.777638,90.000001,5.814012,0.018158,-0.000000,13.053035,0.000001,5.444623,25.646924
1170,2339.777448,90.000001,5.849085,0.017334,-0.000000,13.172614,0.000001,5.450674,25.668887
1171,2341.777258,90.000001,5.882541,0.016526,0.000000,13.292311,-0.000000,5.451986,25.690847
1172,2343.777068,90.000001,5.914409,0.015730,0.000000,13.412022,-0.000001,5.448498,25.712804
1173,2345.776878,90.000001,5.944707,0.014939,-0.000000,13.531639,0.000000,5.440165,25.734758
1174,2347.776687,90.000001,5.973437,0.014147,-0.000000,13.651053,-0.000000,5.426926,25.756709
1175,2349.776497,90.000001,6.000586,0.013342,-0.000000,13.770154,0.000000,5.408651,25.778655
1176,2351.776307,90.000001,6.026125,0.012520,-0.000000,13.888829,-0.000000,5.385175,25.800597
1177,2353.776117,90.000001,6.050017,0.011679,-0.000000,14.006965,-0.000000,5.356351,25.822534
1178,2355.775926,90.000001,6.072228,0.010823,-0.000000,14.124445,0.000000,5.322026,25.844467
1179,2357.775736,90.000001,6.092734,0.009957,-0.000000,14.241153,-0.000000,5.282036,25.866396
1180,2359.775546,90.000001,6.111529,0.009094,-0.000000,14.356969,0.000000,5.236296,25.888322
1181,2361.775356,90.000001,6.128633,0.008246,-0.000000,14.471772,0.000001,5.184757,25.910247
1182,2363.775166,90.000001,6.144085,0.007422,0.000000,14.585439,0.000001,5.127774,25.932170
1183,2365.774975,90.000001,6.157944,0.006633,0.000000,14.697855,-0.000004,5.067086,25.954093
1184,2367.774785,90.000001,6.170287,0.005884,-0.000000,14.808942,0.000004,5.003112,25.976016
1185,2369.774595,90.000001,6.181193,0.005177,0.000000,14.918627,-0.000000,4.935800,25.997940
1186,2371.774405,90.000001,6.190746,0.004512,0.000000,15.026839,-0.000001,4.865063,26.019864
1187,2373.774215,90.000001,6.199027,0.003888,-0.000000,15.133503,-0.000000,4.790800,26.041788
1188,2375.774024,90.000001,6.206118,0.003306,-0.000000,15.238543,-0.000000,4.712924,26.063713
1189,2377.773834,90.000001,6.212103,0.002767,-0.000000,15.341878,0.000000,4.631320,26.085639
1190,2379.773644,90.000001,6.217067,0.002272,-0.000000,15.443429,0.000000,4.545929,26.107566
1191,2381.773454,90.000001,6.221101,0.001823,0.000000,15.543114,0.000000,4.456706,26.129495
1192,2383.773263,90.000001,6.224293,0.001418,0.000000,15.640847,0.000000,4.363574,26.151424
1193,2385.773073,90.000001,6.226725,0.001052,0.000000,15.736542,-0.000000,4.266469,26.173354
1194,2387.772883,90.000001,6.228469,0.000721,0.000000,15.830110,-0.000001,4.165323,26.195286
1195,2389.772693,90.000001,6.229587,0.000416,-0.000000,15.921461,-0.000001,4.060041,26.217217
1196,2391.772503,90.000001,6.230123,0.000130,-0.000000,16.010501,-0.000000,3.950537,26.239148
1197,2393.772312,90.000001,6.230106,-0.000146,-0.000000,16.097138,0.000001,3.836727,26.261078
1198,2395.772122,90.000001,6.229547,-0.000421,-0.000000,16.181273,0.000002,3.718463,26.283007
1199,2397.771932,90.000001,6.228440,-0.000702,0.000000,16.262808,0.000001,3.595612,26.304934
1200,2399.771742,90.000001,6.226773,-0.000990,0.000000,16.341643,-0.000000,3.468055,26.326859
1201,2401.771552,90.000001,6.224529,-0.001286,0.000000,16.417675,-0.000003,3.335656,26.348783
1202,2403.771361,90.000001,6.221694,-0.001588,-0.000000,16.490800,-0.000004,3.198312,26.370705
1203,2405.771171,90.000001,6.218262,-0.001890,-0.000000,16.560910,0.000003,3.055933,26.392626
1204,2407.770981,90.000001,6.214237,-0.002189,-0.000000,16.627898,0.000001,2.908398,26.414547
1205,2409.770791,90.000001,6.209632,-0.002477,-0.000000,16.691650,0.000002,2.755602,26.436467
1206,2411.770600,90.000001,6.204476,-0.002745,0.000000,16.752055,0.000001,2.599070,26.458388
1207,2413.770410,90.000001,6.198819,-0.002984,0.000000,16.809032,-0.000001,2.445129,26.480310
1208,2415.770220,90.000001,6.192724,-0.003188,0.000000,16.862639,-0.000001,2.295292,26.502234
1209,2417.770030,90.000001,6.186268,-0.003348,-0.000000,16.912966,-0.000000,2.149478,26.524160
1210,2419.769840,90.000001,6.179542,-0.003459,-0.000000,16.960102,0.000001,2.007615,26.546089
1211,2421.769649,90.000001,6.172649,-0.003517,0.000000,17.004134,-0.000000,1.869621,26.568021
1212,2423.769459,90.000001,6.165692,-0.003521,0.000000,17.045145,0.000001,1.735406,26.589957
1213,2425.769269,90.000001,6.158780,-0.003471,0.000000,17.083218,-0.000000,1.604893,26.611896
1214,2427.769079,90.000001,6.152017,-0.003371,0.000000,17.118432,-0.000001,1.477988,26.633838
1215,2429.768889,90.000001,6.145496,-0.003225,-0.000000,17.150866,0.000000,1.354590,26.655782
1216,2431.768698,90.000001,6.139302,-0.003041,-0.000000,17.180596,-0.000000,1.234598,26.677729
1217,2433.768508,90.000001,6.133504,-0.002824,-0.000000,17.207694,0.000000,1.117907,26.699678
1218,2435.768318,90.000001,6.128160,-0.002582,0.000000,17.232233,0.000002,1.004412,26.721629
1219,2437.768128,90.000001,6.123315,-0.002321,0.000000,17.254281,-0.000001,0.894015,26.743581
1220,2439.767937,90.000001,6.118997,-0.002050,0.000000,17.273907,-0.000000,0.786611,26.765533
1221,2441.767747,90.000001,6.115216,-0.001778,0.000000,17.291175,-0.000002,0.682096,26.787485
1222,2443.767557,90.000001,6.111965,-0.001516,-0.000000,17.306148,-0.000000,0.580366,26.809436
1223,2445.767367,90.000001,6.109211,-0.001278,-0.000000,17.318886,-0.000000,0.481310,26.831386
1224,2447.767177,90.000001,6.106895,-0.001073,-0.000000,17.329450,-0.000002,0.384819,26.853333
1225,2449.766986,90.000001,6.104940,-0.000915,-0.000000,17.337894,0.000003,0.290781,26.875277
1226,2451.766796,90.000001,6.103248,-0.000808,0.000000,17.344274,0.000003,0.199087,26.897218
1227,2453.766606,90.000001,6.101716,-0.000753,0.000000,17.348642,-0.000005,0.109633,26.919155
1228,2455.766416,90.000001,6.100243,-0.000746,-0.000000,17.351046,-0.000005,0.022318,26.941089
1229,2457.766226,90.000001,6.098749,-0.000774,-0.000000,17.351536,0.000008,-0.062951,26.963021
1230,2459.766035,90.000001,6.097174,-0.000824,0.000000,17.350155,0.000002,-0.146268,26.984951
1231,2461.765845,90.000001,6.095496,-0.000876,0.000000,17.346948,-0.000008,-0.227723,27.006881
1232,2463.765655,90.000001,6.093727,-0.000912,-0.000000,17.341953,0.000155,-0.307410,27.028813
1233,2465.765465,90.000001,6.091918,-0.000913,0.000003,17.335211,-0.000096,-0.385421,27.050747
1234,2467.765274,90.000001,6.090156,-0.000862,0.000001,17.326755,-0.000936,-0.461860,27.072684
1235,2469.765084,90.000001,6.088555,-0.000749,-0.000019,17.316621,0.000876,-0.536832,27.094627
1236,2471.764894,90.000000,6.087243,-0.000568,-0.000000,17.304839,0.000000,0.000000,27.116573
