right_bound_x,right_bound_y,right_bound_z,left_bound_x,left_bound_y,left_bound_z
160.595640,532.642436,1.710834,173.956684,525.210200,-0.706992
159.726367,530.816536,1.712138,173.123334,523.406614,-0.708663
158.861729,528.987481,1.713255,172.298578,521.597647,-0.711161
158.009259,527.151130,1.712618,171.481654,519.783722,-0.714570
157.174693,525.304369,1.709088,170.674687,517.963724,-0.719556
156.360720,523.445918,1.702140,169.879125,516.136886,-0.726573
155.566411,521.576408,1.691968,169.094866,514.303385,-0.735683
154.786906,519.698632,1.679509,168.321475,512.463579,-0.746715
154.015574,517.816301,1.666049,167.559214,510.617474,-0.759484
153.247308,515.932254,1.652645,166.806636,508.766035,-0.773399
152.479716,514.047889,1.639881,166.060107,506.911376,-0.787428
151.710939,512.164308,1.628284,165.315791,505.055689,-0.800570
150.938267,510.283025,1.618496,164.568555,503.201819,-0.811662
150.159472,508.405292,1.611005,163.814687,501.351801,-0.819935
149.375414,506.530759,1.605678,163.054053,499.505763,-0.825421
148.590459,504.657239,1.601640,162.288234,497.662971,-0.828587
147.811065,502.781536,1.597608,161.520478,495.821832,-0.830328
147.044089,500.900328,1.592193,160.751936,493.981819,-0.831226
146.292837,499.012111,1.584658,159.983336,492.142654,-0.831814
145.555014,497.118232,1.575275,159.215973,490.303748,-0.832658
144.827055,495.220610,1.564539,158.451411,488.464416,-0.834261
144.104596,493.321551,1.553133,157.692862,486.623138,-0.837305
143.384776,491.422531,1.541507,156.941813,484.779303,-0.842025
142.666252,489.524264,1.529898,156.199597,482.932373,-0.848508
141.943158,487.629631,1.519389,155.466122,481.082504,-0.856489
141.208147,485.742125,1.511312,154.739100,479.230915,-0.865216
140.456433,483.863930,1.506575,154.015696,477.379017,-0.873857
139.688892,481.994463,1.505074,153.293021,475.528188,-0.881621
138.909486,480.131652,1.506194,152.567308,473.680203,-0.887721
138.125128,478.272067,1.508792,151.832906,471.837648,-0.891198
137.338573,476.414311,1.512420,151.089247,470.000627,-0.892121
136.548906,474.558702,1.517170,150.342265,468.166227,-0.891757
135.758384,472.704069,1.522507,149.593728,466.333550,-0.890673
134.969402,470.849243,1.527792,148.845357,464.501701,-0.889385
134.186505,468.992083,1.532047,148.099294,462.669672,-0.888470
133.412557,467.131289,1.534648,147.356963,460.836795,-0.888334
132.646708,465.267267,1.535696,146.617232,459.003575,-0.888867
131.888269,463.400357,1.535325,145.877216,457.171277,-0.889585
131.133342,461.532297,1.534305,145.136146,455.340206,-0.890328
130.377504,459.665019,1.533475,144.396856,453.509063,-0.891473
129.620416,457.798585,1.532963,143.657289,451.678753,-0.892530
128.859130,455.934220,1.533315,142.916729,449.849506,-0.893233
128.092754,454.072200,1.534705,142.174480,448.021571,-0.893380
127.322737,452.211782,1.536843,141.429137,446.195498,-0.892687
126.550012,450.352480,1.539542,140.679185,444.371830,-0.890983
125.776100,448.493570,1.542454,139.922875,442.551229,-0.888099
125.004208,446.633644,1.544960,139.166348,440.731049,-0.885306
124.235891,444.772050,1.546687,138.412593,438.910019,-0.883277
123.472592,442.908217,1.547290,137.664448,437.086977,-0.882605
122.715164,441.041815,1.546586,136.923877,435.261204,-0.883658
121.960213,439.174269,1.545156,136.190084,433.433069,-0.886220
121.205201,437.306582,1.543469,135.460897,431.603508,-0.889733
120.447844,435.439622,1.542026,134.733228,429.773766,-0.893473
119.686208,433.574057,1.541288,134.005157,427.944576,-0.896911
118.921771,431.709193,1.541140,133.270923,426.118104,-0.898905
118.155169,429.844673,1.541628,132.526806,424.295649,-0.898780
117.387799,427.979836,1.542601,131.777339,422.475292,-0.897315
116.621562,426.113842,1.543765,131.024935,420.656000,-0.894973
115.857334,424.246297,1.544946,130.270857,418.837168,-0.892040
115.095319,422.377065,1.546046,129.516598,417.018132,-0.888829
114.336057,420.505874,1.546891,128.764725,415.197888,-0.885809
113.578530,418.633023,1.547612,128.015326,413.376365,-0.883022
112.822054,416.758710,1.548338,127.265665,411.554474,-0.880036
112.066177,414.882992,1.549238,126.516575,409.731859,-0.877044
111.308985,413.006461,1.550810,125.769339,407.907977,-0.874346
110.548414,411.129725,1.553687,125.024217,406.082666,-0.872130
109.782445,409.253319,1.558566,124.281739,404.255700,-0.870663
109.010726,407.377210,1.565934,123.542202,402.426903,-0.870217
108.234615,405.500758,1.575938,122.805564,400.596250,-0.870939
107.454341,403.623733,1.588841,122.071658,398.763746,-0.872854
106.670059,401.745936,1.604860,121.340099,396.929482,-0.875842
105.886044,399.865839,1.623514,120.608383,395.094235,-0.879364
105.107047,397.981853,1.644282,119.874618,393.258534,-0.882967
104.338011,396.092403,1.666644,119.139707,391.422033,-0.886663
103.579665,394.197359,1.690843,118.404121,389.584511,-0.890394
102.828813,392.297790,1.717781,117.667303,387.746119,-0.893862
102.081879,390.394864,1.748398,116.928526,385.907046,-0.896679
101.336387,388.489367,1.783394,116.187365,384.067401,-0.898463
100.591387,386.581644,1.823142,115.443320,382.227313,-0.898838
99.845056,384.672262,1.868130,114.691056,380.388354,-0.896618
99.096292,382.761599,1.918612,113.930975,378.550372,-0.891758
98.346288,380.849396,1.974209,113.170935,376.711161,-0.885642
97.598355,378.934839,2.033965,112.416311,374.869374,-0.879264
96.856266,377.017072,2.096690,111.670606,373.024258,-0.873302
96.125697,375.094777,2.160732,110.935800,371.175562,-0.868140
95.413667,373.166401,2.224136,110.211156,369.323741,-0.863598
94.722545,371.231703,2.285968,109.499449,367.468323,-0.860200
94.050557,369.291506,2.346295,108.804139,365.608686,-0.858586
93.392168,367.347473,2.406187,108.126714,363.744742,-0.858927
92.741915,365.401136,2.466882,107.467143,361.876762,-0.860966
92.098847,363.452795,2.528781,106.822041,360.005818,-0.863653
91.464583,361.502202,2.591753,106.184320,358.133703,-0.865052
90.839488,359.549361,2.655929,105.557137,356.259785,-0.865587
90.223574,357.594373,2.721461,104.946234,354.382919,-0.866414
89.617847,355.637084,2.788169,104.351635,352.503290,-0.867371
89.025309,353.676933,2.855367,103.772869,350.621175,-0.868304
88.450842,351.713068,2.921884,103.202524,348.738210,-0.867448
87.897982,349.744945,2.986842,102.641731,346.854191,-0.865325
87.363808,347.773316,3.050914,102.099761,344.967340,-0.864620
86.839320,345.799922,3.116292,101.581157,343.076935,-0.866727
86.321702,343.825203,3.183503,101.087451,341.182849,-0.872130
85.817429,341.847844,3.250522,100.616084,339.285703,-0.880074
85.332623,339.866778,3.315513,100.159552,337.386840,-0.888466
84.868898,337.881763,3.378009,99.718429,335.486116,-0.897531
84.428146,335.892504,3.437516,99.299471,333.582425,-0.909292
84.012815,333.898685,3.493434,98.904099,331.675599,-0.924272
83.621393,331.900623,3.546400,98.530906,329.765918,-0.942133
83.250369,329.898937,3.597755,98.172999,327.854413,-0.960882
82.895141,327.894338,3.649162,97.819859,325.942481,-0.977290
82.550867,325.887458,3.702172,97.479924,324.028948,-0.993787
82.213810,323.878753,3.757638,97.161409,322.112862,-1.012549
81.882340,321.868291,3.815510,96.864626,320.194377,-1.033120
81.562023,319.855392,3.873316,96.587492,318.273883,-1.054184
81.259232,317.839353,3.928399,96.326040,316.351923,-1.073933
80.976275,315.820083,3.979622,96.077629,314.428775,-1.091189
80.713278,313.797661,4.026707,95.848086,312.503959,-1.107708
80.471735,311.772122,4.069033,95.637420,310.577571,-1.123358
80.257094,309.743278,4.104846,95.441282,308.650073,-1.136675
80.067274,307.711597,4.135159,95.250811,306.722163,-1.144810
79.898019,305.677749,4.161790,95.064169,304.793906,-1.147417
79.748641,303.642051,4.185197,94.886923,302.864972,-1.146736
79.623925,301.604515,4.203745,94.727655,300.934996,-1.146072
79.521040,299.565597,4.218331,94.587333,299.004095,-1.145952
79.433266,297.525689,4.231216,94.460365,297.072604,-1.144496
79.361135,295.484855,4.242075,94.350201,295.140450,-1.142962
79.306815,293.443108,4.249994,94.260562,293.207630,-1.142655
79.263196,291.400538,4.257361,94.195313,291.274212,-1.144779
79.229836,289.357062,4.264185,94.155777,289.340360,-1.149486
79.212920,287.312613,4.268267,94.134753,287.406254,-1.153897
79.212639,285.267188,4.269913,94.130164,285.471961,-1.157227
79.229832,283.220909,4.269452,94.143712,283.537575,-1.160301
79.263780,281.173866,4.267998,94.181044,281.603361,-1.165581
79.317600,279.126253,4.265238,94.241109,279.669560,-1.173083
79.397766,277.078602,4.259223,94.315623,277.736106,-1.179846
79.495145,275.030888,4.253332,94.397221,275.802767,-1.183046
79.607272,272.983227,4.248264,94.487945,273.869678,-1.183260
79.739048,270.936074,4.242043,94.598458,271.937555,-1.184419
79.888793,268.889499,4.235158,94.732749,270.006875,-1.188187
80.061291,266.843963,4.225820,94.888846,268.077689,-1.194075
80.255508,264.799565,4.214361,95.062266,266.149737,-1.200543
80.460769,262.755391,4.204785,95.252672,264.223029,-1.207556
80.680464,260.711681,4.196105,95.464027,262.298020,-1.216631
80.918938,258.668927,4.187119,95.698814,260.375121,-1.228693
81.179534,256.627633,4.176877,95.954648,258.454292,-1.242601
81.462466,254.588138,4.165432,96.224951,256.534919,-1.255444
81.761611,252.550011,4.155074,96.494586,254.615082,-1.261143
82.066206,250.511917,4.149871,96.774089,252.696239,-1.263293
82.378417,248.474279,4.149293,97.072785,250.779961,-1.265438
82.707444,246.438625,4.150182,97.390071,248.866489,-1.267584
83.057170,244.405910,4.151098,97.724767,246.955903,-1.269413
83.427426,242.376429,4.151915,98.069643,245.047175,-1.268293
83.813846,240.349759,4.153900,98.424963,243.140456,-1.264339
84.214754,238.325837,4.157255,98.796583,241.237019,-1.259821
84.636852,236.306225,4.158992,99.179679,239.336117,-1.253125
85.075819,234.290379,4.160156,99.576274,237.438265,-1.245232
85.528203,232.277692,4.161566,99.990245,235.544448,-1.237973
85.994734,230.268352,4.162644,100.421177,233.654700,-1.231705
86.473408,228.261872,4.164065,100.872884,231.770016,-1.228455
86.956932,226.256253,4.168791,101.349055,229.891403,-1.230244
87.458871,224.254545,4.172180,101.850168,228.019141,-1.237704
87.987024,222.258690,4.171773,102.374897,226.152995,-1.250379
88.545091,220.269878,4.166511,102.920162,224.292248,-1.266598
89.137459,218.289772,4.154934,103.478075,222.434797,-1.282430
89.756724,216.316882,4.139945,104.040775,220.578381,-1.293714
90.398141,214.350406,4.123489,104.610518,218.723722,-1.300280
91.056088,212.389224,4.107849,105.185426,216.870420,-1.300694
91.722908,210.431354,4.096064,105.769867,215.020113,-1.296308
92.399312,208.477404,4.087745,106.358820,213.171462,-1.285200
93.082576,206.526746,4.083701,106.956982,211.326248,-1.269512
93.765677,204.577039,4.086369,107.571446,209.487182,-1.252608
94.449963,202.628573,4.095031,108.207489,207.656442,-1.237349
95.143236,200.683916,4.106570,108.868365,205.835543,-1.225809
95.844274,198.742413,4.121460,109.553799,204.024651,-1.218511
96.556171,196.804972,4.138691,110.263076,202.223709,-1.215595
97.284709,194.873717,4.156320,110.992637,200.431464,-1.215810
98.033843,192.950268,4.173176,111.742361,198.648024,-1.218990
98.803132,191.034662,4.189721,112.507506,196.871612,-1.222915
99.592861,189.127369,4.205947,113.281384,195.099519,-1.224421
100.408848,187.231508,4.219347,114.058619,193.329477,-1.220837
101.246651,185.345750,4.231189,114.832189,191.558309,-1.208915
102.100841,183.468143,4.243069,115.613211,189.790976,-1.193027
102.974779,181.600584,4.253065,116.408407,188.030691,-1.176175
103.877931,179.747905,4.256852,117.223122,186.280127,-1.161064
104.803572,177.907131,4.256734,118.060284,184.540810,-1.149422
105.750505,176.077720,4.252936,118.920548,182.813162,-1.141938
106.724440,174.262635,4.242920,119.800206,181.095306,-1.137266
107.722432,172.460469,4.227803,120.701688,179.388477,-1.136323
108.736682,170.667084,4.210995,121.626040,177.693291,-1.139421
109.762872,168.880007,4.194677,122.571165,176.008784,-1.145525
110.799897,167.098478,4.179773,123.535735,174.334403,-1.153877
111.844211,165.320450,4.168271,124.519411,172.670190,-1.164199
112.895213,163.545415,4.160905,125.520410,171.015430,-1.175668
113.954652,161.774345,4.157341,126.535859,169.368695,-1.187074
115.026922,160.009963,4.155958,127.567956,167.731561,-1.199382
116.113390,158.253263,4.156254,128.618746,166.105650,-1.213517
117.217638,156.506800,4.156590,129.682709,164.487839,-1.227121
118.339854,154.771060,4.156563,130.750377,162.872193,-1.236003
119.479814,153.046319,4.155767,131.820148,161.257535,-1.239242
120.642340,151.336154,4.151629,132.905061,159.652453,-1.242385
121.825107,149.639410,4.144884,134.008608,158.059520,-1.246937
123.023462,147.953117,4.137667,135.130781,156.478994,-1.252968
124.233014,146.274295,4.132245,136.269244,154.909533,-1.259469
125.455510,144.604354,4.128183,137.421783,153.349839,-1.265367
126.689668,142.942648,4.126348,138.589743,151.801281,-1.271160
127.931978,141.286925,4.128495,139.765861,150.258944,-1.273538
129.173400,139.630662,4.138659,140.943088,148.717802,-1.269406
130.412457,137.972741,4.157248,142.125868,147.181505,-1.261157
131.657433,136.319726,4.179907,143.314667,145.650689,-1.249584
132.912940,134.675465,4.203791,144.515027,144.129937,-1.237935
134.184729,133.044655,4.225600,145.734075,142.625253,-1.230233
135.474277,131.428619,4.244241,146.972864,141.137686,-1.227534
136.785261,129.830393,4.257876,148.232381,139.668187,-1.230526
138.123990,128.255588,4.263630,149.511917,138.216205,-1.238691
139.487208,126.701705,4.263478,150.809261,136.779958,-1.250478
140.868601,125.163618,4.261040,152.119399,135.355197,-1.262786
142.260288,123.634672,4.260701,153.427724,133.928820,-1.267722
143.660021,122.113226,4.263885,154.731759,132.498414,-1.263420
145.067796,120.599743,4.270629,156.039251,131.071219,-1.253435
146.490639,119.101422,4.277183,157.357612,129.654575,-1.241584
147.929254,117.619557,4.282728,158.687375,128.249411,-1.228467
149.382831,116.153819,4.287133,160.025657,126.853093,-1.213011
150.854041,114.707287,4.288431,161.375677,125.468896,-1.197257
152.343972,113.281419,4.285537,162.740849,124.100404,-1.183359
153.848019,111.871639,4.280590,164.123178,122.749867,-1.172785
155.362234,110.473760,4.275641,165.522176,121.417004,-1.165661
156.887166,109.088235,4.270429,166.932836,120.096594,-1.159537
158.421376,107.713431,4.265744,168.352924,118.786203,-1.153297
159.967093,106.351856,4.260366,169.784400,117.487970,-1.148025
161.527890,105.007589,4.252358,171.231961,116.207335,-1.146328
163.104106,103.681249,4.241523,172.696790,114.945995,-1.148850
164.692194,102.368894,4.229899,174.175175,113.699927,-1.153431
166.292830,101.071466,4.217139,175.659091,112.459632,-1.155280
167.909028,99.792965,4.201465,177.152315,111.229584,-1.156203
169.537921,98.530185,4.184528,178.660457,110.016858,-1.159178
171.176274,97.279192,4.168434,180.184852,108.823575,-1.164876
172.819612,96.034271,4.156198,181.723868,107.648156,-1.172281
174.469242,94.797060,4.147428,183.273423,106.485728,-1.178859
176.126146,93.568944,4.141833,184.831458,105.333951,-1.183278
177.785106,92.343035,4.142844,186.401295,104.197714,-1.187602
179.442588,91.114292,4.152971,187.983742,103.078840,-1.192629
181.104264,89.890562,4.168808,189.576932,101.975471,-1.197588
182.774112,88.677711,4.187652,191.175205,100.880137,-1.199275
184.450674,87.474102,4.209915,192.774482,99.787127,-1.195392
186.138588,86.286985,4.231918,194.378334,98.701681,-1.188565
187.842160,85.123439,4.250041,195.991941,97.631713,-1.182591
189.563589,83.987472,4.262090,197.616384,96.579094,-1.178587
191.307213,82.886700,4.264441,199.251620,95.543919,-1.176741
193.066516,81.811641,4.261009,200.892056,94.517265,-1.173252
194.839570,80.759751,4.252825,202.538780,93.500628,-1.168709
196.620909,79.722359,4.243732,204.197101,92.502761,-1.166782
198.404684,78.689349,4.238282,205.867477,91.524868,-1.167884
200.194882,77.667362,4.234039,207.549451,90.566633,-1.171765
201.993073,76.659173,4.230140,209.240139,89.623517,-1.176284
203.797874,75.662612,4.227761,210.935165,88.687960,-1.178072
205.607336,74.674245,4.228519,212.637962,87.766368,-1.179644
207.421528,73.694100,4.232532,214.351252,86.864273,-1.183173
209.243509,72.728050,4.237546,216.074775,85.981750,-1.188633
211.077014,71.783676,4.240582,217.807321,85.117038,-1.195196
212.922870,70.863410,4.240727,219.546954,84.266791,-1.201347
214.779244,69.964551,4.239054,221.288519,83.420811,-1.202795
216.644989,69.085660,4.236020,223.031197,82.577292,-1.198777
218.516228,68.219214,4.234466,224.780247,81.747278,-1.193868
220.394533,67.368861,4.232706,226.537632,80.935418,-1.190129
222.281964,66.539507,4.228592,228.303268,80.141968,-1.187893
224.176988,65.728100,4.223200,230.076129,79.364982,-1.186561
226.077744,64.930508,4.218103,231.857021,78.606543,-1.187102
227.982206,64.141667,4.215314,233.645559,77.866070,-1.189356
229.891894,63.364878,4.213611,235.442128,77.144820,-1.193779
231.810371,62.609058,4.209686,237.247173,76.444381,-1.200862
233.735226,61.868579,4.206004,239.059991,75.763536,-1.209911
235.664563,61.138680,4.204698,240.878716,75.098125,-1.219053
237.600349,60.425015,4.203788,242.700341,74.440508,-1.225092
239.542528,59.728336,4.203093,244.523382,73.786727,-1.226321
241.490645,59.048166,4.202793,246.349995,73.142866,-1.225018
243.447778,58.394328,4.199020,248.181977,72.514432,-1.223277
245.413383,57.766617,4.191809,250.020033,71.904078,-1.222143
247.384852,57.157972,4.183838,251.864116,71.312297,-1.221824
249.359699,56.561048,4.177902,253.713160,70.736411,-1.221318
251.338301,55.977279,4.173452,255.564695,70.168685,-1.217727
253.321245,55.408897,4.169603,257.420584,69.615447,-1.213502
255.307628,54.853151,4.167415,259.281938,69.081043,-1.210380
257.295112,54.301366,4.170186,261.149346,68.568410,-1.209539
259.286793,53.764425,4.173874,263.022253,68.076434,-1.210607
261.284919,53.251504,4.175069,264.899329,67.600856,-1.211934
263.289771,52.765332,4.172790,266.779039,67.135995,-1.211306
265.300722,52.305123,4.167318,268.660797,66.679498,-1.207776
267.317879,51.873358,4.157642,270.544051,66.228903,-1.200394
269.340039,51.466767,4.144868,272.430221,65.790371,-1.191530
271.366115,51.081917,4.130148,274.320039,65.367691,-1.182725
273.394704,50.713039,4.115486,276.213371,64.960619,-1.174037
275.427026,50.366649,4.098371,278.110334,64.570123,-1.165960
277.462685,50.041499,4.079240,280.012016,64.202343,-1.160832
279.500562,49.731596,4.060363,281.917519,63.853069,-1.157026
281.541184,49.439828,4.040846,283.826837,63.522625,-1.154493
283.584908,49.168760,4.020023,285.740725,63.216483,-1.154957
285.630753,48.912809,4.000322,287.659021,62.935360,-1.158283
287.677590,48.664261,3.985018,289.581176,62.678006,-1.163615
289.725006,48.419908,3.975669,291.505647,62.435820,-1.167427
291.772639,48.177060,3.973520,293.431737,62.205513,-1.168313
293.819233,47.924164,3.982853,295.359974,61.994450,-1.168973
295.865898,47.669387,4.000456,297.289239,61.796142,-1.167221
297.913526,47.420673,4.023031,299.219577,61.613610,-1.164580
299.963537,47.195058,4.043775,301.150871,61.447993,-1.161982
302.016420,47.002703,4.058370,303.082728,61.296335,-1.158915
304.071934,46.847292,4.064925,305.014957,61.155182,-1.154682
306.130145,46.738381,4.059491,306.947925,61.027590,-1.150812
308.189825,46.663924,4.046200,308.881792,60.913445,-1.147514
310.250791,46.627138,4.023838,310.817000,60.817996,-1.146710
312.312543,46.624423,3.993911,312.753736,60.744911,-1.149470
314.374504,46.645008,3.960812,314.691963,60.695254,-1.155700
316.436312,46.676856,3.929575,316.631483,60.667618,-1.164215
318.498005,46.719251,3.901243,318.571975,60.656209,-1.172195
320.559426,46.773718,3.876024,320.513221,60.652632,-1.175916
322.620393,46.835301,3.856360,322.455052,60.660198,-1.176044
324.681012,46.889685,3.847895,324.396989,60.688606,-1.175760
326.741686,46.929136,3.853603,326.338464,60.738455,-1.175127
328.802402,46.963518,3.869769,328.278974,60.807949,-1.173550
330.862990,46.997813,3.894168,330.218316,60.890836,-1.169041
332.923109,47.039620,3.923386,332.156639,60.979051,-1.159169
334.982357,47.094640,3.954547,334.093462,61.080456,-1.147514
337.040013,47.172242,3.983402,336.028212,61.202577,-1.137622
339.094306,47.292763,4.001818,337.960626,61.347940,-1.131218
341.144896,47.454163,4.010035,339.890610,61.516979,-1.129147
343.191803,47.651641,4.009473,341.818456,61.706623,-1.130708
345.235760,47.874917,4.003768,343.745002,61.909459,-1.133408
347.277895,48.113525,3.996755,345.669665,62.132254,-1.139691
349.318853,48.363360,3.990109,347.591832,62.380291,-1.151303
351.357561,48.634191,3.980500,349.511268,62.654179,-1.168072
353.393566,48.928847,3.967261,351.428095,62.951717,-1.188665
355.427070,49.244297,3.951908,353.342703,63.268712,-1.210903
357.458872,49.573733,3.937327,355.256430,63.595170,-1.230429
359.488842,49.916649,3.923978,357.169848,63.927189,-1.245185
361.516202,50.276275,3.910784,359.081320,64.273974,-1.258062
363.541983,50.644784,3.900561,360.990629,64.635233,-1.268591
365.565419,51.025329,3.891967,362.898035,65.007857,-1.275498
367.585567,51.421111,3.883509,364.804486,65.386051,-1.276732
369.601145,51.836654,3.873131,366.712159,65.758846,-1.268581
371.609196,52.284018,3.855941,368.619280,66.135699,-1.255063
373.609523,52.761339,3.832222,370.524079,66.525161,-1.239912
375.602206,53.266543,3.802407,372.425458,66.931975,-1.225359
377.588061,53.794918,3.768054,374.322777,67.358591,-1.212638
379.568779,54.338894,3.731857,376.215740,67.805691,-1.202090
