right_bound_x,right_bound_y,right_bound_z,left_bound_x,left_bound_y,left_bound_z
-460.110051,-1111.340392,62.962367,-458.095345,-1119.452387,63.982378
-461.978866,-1111.670359,63.236546,-460.138806,-1119.755075,64.249358
-463.862278,-1111.938839,63.508603,-462.191492,-1119.996585,64.512672
-465.766421,-1112.102510,63.773075,-464.254264,-1120.164786,64.769942
-467.675193,-1112.228894,64.038317,-466.322140,-1120.280346,65.022846
-469.592110,-1112.287432,64.300525,-468.394561,-1120.345601,65.270813
-471.511004,-1112.305870,64.562936,-470.469068,-1120.369905,65.514178
-473.431170,-1112.282872,64.825085,-472.543866,-1120.358966,65.752990
-475.351271,-1112.228991,65.087766,-474.616542,-1120.319743,65.987562
-477.272303,-1112.145065,65.350498,-476.683813,-1120.267177,66.219200
-479.194367,-1112.040146,65.613475,-478.744977,-1120.215134,66.449274
-481.118780,-1111.880008,65.872393,-480.803146,-1120.137954,66.675335
-483.043067,-1111.685994,66.128878,-482.859031,-1120.036705,66.897951
-484.966157,-1111.439024,66.380693,-484.913211,-1119.920737,67.118521
-486.885855,-1111.155937,66.628968,-486.966679,-1119.796006,67.338103
-488.800289,-1110.831565,66.872767,-489.018868,-1119.599318,67.552372
-490.709058,-1110.508901,67.114859,-491.070925,-1119.411727,67.768754
-492.611587,-1110.177402,67.353892,-493.122323,-1119.200349,67.985306
-494.508594,-1109.841807,67.590123,-495.170540,-1118.942844,68.200937
-496.402530,-1109.513096,67.824695,-497.216822,-1118.680158,68.418595
-498.294828,-1109.185666,68.057990,-499.257303,-1118.376861,68.635724
-500.185605,-1108.852200,68.290233,-501.292502,-1118.047379,68.853082
-502.074001,-1108.504748,68.521272,-503.325205,-1117.714245,69.072077
-503.959760,-1108.142222,68.751175,-505.347129,-1117.318119,69.289321
-505.843206,-1107.765945,68.980178,-507.359085,-1116.877130,69.506093
-507.722269,-1107.361567,69.207803,-509.366301,-1116.428587,69.724433
-509.600396,-1106.949246,69.435620,-511.356610,-1115.908501,69.940340
-511.476588,-1106.526509,69.663747,-513.334478,-1115.347758,70.155272
-513.348097,-1106.082889,69.891704,-515.297909,-1114.741412,70.368764
-515.213478,-1105.612730,70.119356,-517.251387,-1114.114403,70.581978
-517.069103,-1105.101792,70.346228,-519.191436,-1113.455020,70.793926
-518.925220,-1104.590878,70.574789,-521.116913,-1112.762376,71.004269
-520.768065,-1104.027596,70.802401,-523.029543,-1112.045703,71.213404
-522.604282,-1103.438397,71.030554,-524.934941,-1111.325498,71.422386
-524.430956,-1102.814165,71.258824,-526.834359,-1110.604429,71.631387
-526.252466,-1102.169985,71.487896,-528.725910,-1109.875002,71.840189
-528.072303,-1101.516061,71.718079,-530.613026,-1109.146832,72.049442
-529.892291,-1100.856483,71.949327,-532.499271,-1108.428681,72.259673
-531.710918,-1100.185658,72.181128,-534.383042,-1107.713820,72.470774
-533.526554,-1099.498587,72.413060,-536.263027,-1106.997289,72.682755
-535.340406,-1098.798592,72.645019,-538.139622,-1106.279305,72.895881
-537.157559,-1098.098955,72.877250,-540.012563,-1105.558489,73.110311
-538.976928,-1097.396325,73.109462,-541.883228,-1104.837799,73.326309
-540.797697,-1096.688538,73.341594,-543.755150,-1104.125474,73.544136
-542.624051,-1095.986118,73.574134,-545.629279,-1103.422881,73.763660
-544.445650,-1095.263647,73.806821,-547.496331,-1102.706498,73.984032
-546.269456,-1094.538811,74.040509,-549.366836,-1102.001879,74.205674
-548.109287,-1093.844783,74.276122,-551.234426,-1101.293144,74.428139
-549.941503,-1093.125004,74.512512,-553.100258,-1100.583012,74.651579
-551.778081,-1092.408469,74.750233,-554.966656,-1099.876846,74.876282
-553.616532,-1091.689610,74.989067,-556.832812,-1099.172619,75.102423
-555.457810,-1090.971021,75.228926,-558.698509,-1098.469748,75.330205
-557.301554,-1090.252253,75.469662,-560.564181,-1097.769199,75.559838
-559.147674,-1089.533518,75.711152,-562.429448,-1097.070053,75.791473
-560.996502,-1088.816012,75.953303,-564.294944,-1096.373755,76.025242
-562.847858,-1088.099796,76.196022,-566.159924,-1095.678540,76.261205
-564.701511,-1087.384814,76.439246,-568.023966,-1094.983400,76.499367
-566.556886,-1086.670198,76.682916,-569.886365,-1094.286675,76.739682
-568.414265,-1085.957014,76.926997,-571.747273,-1093.588645,76.982068
-570.272495,-1085.243061,77.171431,-573.607724,-1092.891567,77.226392
-572.132353,-1084.530493,77.416182,-575.467633,-1092.195144,77.472457
-573.992996,-1083.817743,77.661215,-577.326938,-1091.499081,77.719985
-575.854888,-1083.106238,77.906557,-579.185884,-1090.803760,77.968611
-577.717752,-1082.395673,78.152277,-581.044596,-1090.109286,78.217903
-579.581861,-1081.687020,78.398499,-582.903240,-1089.415822,78.467398
-581.446896,-1080.979863,78.645304,-584.760278,-1088.719583,78.716674
-583.313507,-1080.275941,78.892709,-586.617315,-1088.024153,78.965536
-585.180769,-1079.573312,79.140604,-588.474539,-1087.329883,79.213918
-587.050049,-1078.875406,79.388906,-590.332651,-1086.638354,79.461867
-588.922742,-1078.185720,79.637533,-592.191894,-1085.950125,79.709475
-590.798344,-1077.503290,79.886393,-594.052420,-1085.265546,79.956840
-592.675259,-1076.824530,80.135396,-595.913011,-1084.581703,80.204038
-594.552664,-1076.147616,80.384504,-597.774279,-1083.900014,80.451163
-596.430615,-1075.472828,80.633705,-599.635715,-1083.219214,80.698283
-598.309364,-1074.800911,80.883015,-601.497413,-1082.539481,80.945450
-600.188506,-1074.130991,81.132424,-603.359722,-1081.861624,81.192719
-602.067909,-1073.462850,81.381950,-605.222432,-1081.185077,81.440102
-603.947516,-1072.796415,81.631598,-607.085717,-1080.510227,81.687607
-605.827310,-1072.131739,81.881375,-608.949162,-1079.835986,81.935229
-607.706634,-1071.467217,82.131283,-610.812652,-1079.162037,82.182948
-609.586005,-1070.804174,82.381314,-612.676525,-1078.489161,82.430772
-611.464898,-1070.141315,82.631453,-614.540740,-1077.817228,82.678695
-613.343564,-1069.479263,82.881690,-616.405436,-1077.146562,82.926724
-615.222486,-1068.819227,83.132006,-618.270513,-1076.476891,83.174876
-617.101313,-1068.160325,83.382382,-620.135961,-1075.808173,83.423161
-618.979924,-1067.502230,83.632794,-622.001375,-1075.139382,83.671590
-620.858350,-1066.845023,83.883241,-623.867045,-1074.471197,83.920181
-622.736283,-1066.187850,84.133729,-625.732881,-1073.803430,84.168922
-624.613569,-1065.530305,84.384280,-627.598938,-1073.136181,84.417805
-626.490605,-1064.873372,84.634927,-629.465419,-1072.469940,84.666816
-628.366937,-1064.215814,84.885687,-631.331768,-1071.803316,84.915941
-630.243052,-1063.558858,85.136578,-633.198225,-1071.136862,85.165177
-632.117762,-1062.899344,85.387588,-635.064581,-1070.470096,85.414537
-633.991088,-1062.237259,85.638696,-636.930786,-1069.802859,85.664044
-635.863439,-1061.573550,85.889886,-638.797238,-1069.136165,85.913728
-637.735854,-1060.910801,86.141145,-640.663850,-1068.469826,86.163596
-639.608136,-1060.248414,86.392452,-642.530610,-1067.803799,86.413660
-641.479737,-1059.584865,86.643797,-644.397034,-1067.136861,86.663903
-643.350917,-1058.920741,86.895178,-646.263483,-1066.469920,86.914306
-645.221460,-1058.255383,87.146600,-648.129417,-1065.801561,87.164836
-647.091370,-1057.588677,87.398053,-649.995081,-1065.132446,87.415471
-648.961484,-1056.922712,87.649548,-651.860889,-1064.463643,87.666185
-650.831420,-1056.256367,87.901068,-653.726388,-1063.794025,87.916962
-652.700968,-1055.589023,88.152612,-655.591122,-1063.122378,88.167791
-654.569119,-1054.917929,88.404162,-657.454044,-1062.446007,88.418680
-656.435634,-1054.242349,88.655729,-659.312613,-1061.758362,88.669628
-658.301754,-1053.565457,88.907353,-661.168774,-1061.064521,88.920656
-660.168316,-1052.889357,89.159088,-663.025346,-1060.371941,89.171797
-662.034897,-1052.212910,89.410978,-664.881023,-1059.677311,89.423102
-663.900907,-1051.534545,89.663065,-666.735325,-1058.979456,89.674649
-665.766350,-1050.854225,89.915409,-668.588257,-1058.278587,89.926528
-667.631512,-1050.172721,90.168084,-670.440683,-1057.577103,90.178835
-669.496757,-1049.490985,90.421185,-672.292543,-1056.875072,90.431650
-671.363365,-1048.812479,90.674816,-674.145539,-1056.177206,90.685049
-673.230233,-1048.134349,90.929061,-675.998768,-1055.481348,90.939102
-675.097292,-1047.456499,91.183989,-677.851320,-1054.785346,91.193884
-676.963579,-1046.776437,91.439643,-679.705129,-1054.094657,91.449476
-678.829364,-1046.094917,91.696052,-681.560787,-1053.411241,91.705945
-680.695163,-1045.413445,91.953255,-683.418541,-1052.736098,91.963323
-682.562178,-1044.735308,92.211274,-685.276689,-1052.065103,92.221600
-684.429490,-1044.058157,92.470118,-687.135171,-1051.398418,92.480736
-686.296427,-1043.380217,92.729760,-688.992875,-1050.733408,92.740674
-688.162505,-1042.700169,92.990149,-690.849819,-1050.070465,93.001342
-690.028043,-1042.018859,93.251233,-692.705356,-1049.408126,93.262640
-691.894185,-1041.339373,93.512953,-694.561332,-1048.751780,93.524456
-693.762440,-1040.665895,93.775244,-696.418162,-1048.102860,93.786647
-695.631399,-1039.994427,94.037997,-698.274793,-1047.458686,94.049071
-697.500206,-1039.322333,94.301077,-700.129735,-1046.815221,94.311584
-699.369045,-1038.649827,94.564327,-701.983720,-1046.174492,94.574086
-701.237514,-1037.975293,94.827607,-703.835752,-1045.533544,94.836469
-703.107581,-1037.304008,95.090845,-705.687697,-1044.897505,95.098619
-704.980288,-1036.638576,95.354038,-707.540499,-1044.269034,95.360383
-706.854202,-1035.974292,95.617230,-709.392963,-1043.644169,95.621624
-708.728104,-1035.306726,95.880561,-711.243771,-1043.018382,95.882180
-710.602879,-1034.637672,96.144261,-713.093136,-1042.391441,96.141887
-712.478210,-1033.965231,96.408711,-714.941372,-1041.763179,96.400510
-714.356198,-1033.295112,96.674406,-716.789823,-1041.136687,96.657719
-716.238052,-1032.630447,96.941873,-718.639984,-1040.515669,96.913142
-718.122983,-1031.967930,97.211512,-720.491380,-1039.897434,97.166506
-720.011011,-1031.306681,97.483541,-722.343328,-1039.278477,97.417682
-721.896837,-1030.627141,97.758186,-724.196728,-1038.660569,97.666660
-723.775122,-1029.907897,98.035876,-726.053459,-1038.049257,97.913395
-725.654346,-1029.176146,98.316463,-727.913864,-1037.445023,98.157791
-727.541998,-1028.458250,98.599325,-729.776965,-1036.843643,98.399823
-729.436547,-1027.748832,98.884091,-731.642175,-1036.242261,98.639566
-731.337045,-1027.044641,99.170238,-733.509078,-1035.638642,98.877203
-733.244254,-1026.349492,99.456963,-735.377072,-1035.029871,99.112942
-735.157864,-1025.663817,99.743553,-737.244583,-1034.408867,99.347076
-737.076943,-1024.986055,100.029392,-739.114111,-1033.785607,99.579036
-739.000358,-1024.314248,100.313856,-740.992494,-1033.191018,99.806773
-740.929371,-1023.657883,100.595509,-742.877432,-1032.618475,100.029952
-742.863159,-1023.017633,100.873241,-744.763681,-1032.047662,100.249391
-744.800678,-1022.391357,101.146144,-746.651175,-1031.482938,100.464688
-746.743191,-1021.786079,101.412672,-748.537899,-1030.920550,100.676171
-748.690097,-1021.198758,101.672003,-750.420956,-1030.350815,100.885007
-750.638938,-1020.614231,101.924472,-752.298068,-1029.764762,101.092811
-752.590840,-1020.035063,102.168968,-754.175826,-1029.200290,101.297158
-754.550363,-1019.486255,102.402132,-756.055655,-1028.668531,101.497814
-756.517481,-1018.965518,102.623196,-757.931824,-1028.136845,101.698929
-758.493855,-1018.479231,102.830764,-759.805603,-1027.610496,101.901050
-760.479977,-1018.032556,103.023779,-761.681948,-1027.118840,102.102030
-762.474819,-1017.623658,103.202327,-763.563377,-1026.679322,102.300671
-764.477884,-1017.255172,103.366661,-765.451034,-1026.304309,102.496113
-766.488743,-1016.932490,103.517515,-767.343814,-1025.988916,102.688977
-768.505882,-1016.651777,103.657140,-769.239422,-1025.710253,102.881098
-770.528556,-1016.418403,103.787331,-771.138242,-1025.466153,103.071940
-772.556239,-1016.248130,103.909295,-773.041281,-1025.262670,103.260307
-774.587156,-1016.137339,104.025920,-774.949659,-1025.117968,103.444533
-776.621599,-1016.127130,104.137102,-776.864847,-1025.101476,103.620815
-778.657927,-1016.245434,104.244183,-778.783396,-1025.193282,103.792019
-780.693044,-1016.432154,104.352754,-780.702930,-1025.360540,103.961013
-782.726465,-1016.688930,104.464301,-782.622724,-1025.564319,104.129954
-784.757641,-1017.023957,104.579948,-784.542496,-1025.817979,104.298430
-786.786689,-1017.420291,104.701561,-786.460172,-1026.151978,104.465950
-788.814978,-1017.853277,104.830809,-788.374898,-1026.527217,104.634148
-790.845230,-1018.292716,104.969048,-790.285993,-1026.920940,104.803829
-792.876852,-1018.749860,105.116463,-792.191895,-1027.336464,104.975482
-794.908663,-1019.219848,105.273397,-794.091467,-1027.774913,105.150232
-796.940574,-1019.690245,105.440127,-795.984369,-1028.229303,105.329718
-798.971582,-1020.162023,105.616592,-797.870183,-1028.697593,105.515552
-801.000752,-1020.636783,105.802748,-799.749433,-1029.172615,105.709048
-803.022677,-1021.143057,105.998264,-801.619587,-1029.670361,105.910710
-805.033877,-1021.687369,106.202908,-803.480724,-1030.188755,106.120774
-807.032675,-1022.265726,106.416249,-805.328703,-1030.749138,106.338816
-809.020676,-1022.861089,106.637655,-807.166269,-1031.336494,106.564298
-810.997140,-1023.472362,106.866099,-808.999820,-1031.926921,106.796345
-812.960224,-1024.103714,107.100241,-810.820070,-1032.566874,107.033312
-814.908885,-1024.763991,107.338738,-812.622281,-1033.261788,107.273342
-816.850828,-1025.431480,107.580381,-814.418501,-1033.950258,107.514864
-818.769853,-1026.161257,107.823152,-816.200989,-1034.661061,107.756062
-820.663507,-1026.951998,108.065537,-817.958591,-1035.432971,107.995348
-822.552643,-1027.735057,108.306732,-819.711403,-1036.202315,108.232284
-824.424246,-1028.553095,108.545261,-821.457660,-1036.975101,108.466132
-826.272712,-1029.421221,108.780162,-823.182009,-1037.791710,108.696051
-828.120654,-1030.278262,109.011510,-824.895358,-1038.618302,108.922328
-829.959496,-1031.150684,109.238843,-826.606780,-1039.431383,109.145549
-831.775961,-1032.071629,109.462001,-828.298143,-1040.275486,109.365632
-833.594705,-1032.982836,109.682258,-829.973126,-1041.138202,109.583146
-835.414879,-1033.891169,109.900445,-831.639912,-1041.999009,109.798837
-837.219493,-1034.835335,110.117302,-833.294428,-1042.867924,110.012984
-839.023853,-1035.783903,110.334691,-834.944782,-1043.730993,110.225957
-840.841213,-1036.715340,110.554530,-836.581158,-1044.609332,110.437445
-842.660389,-1037.656473,110.778200,-838.207939,-1045.491978,110.647229
-844.478321,-1038.616575,111.007318,-839.827411,-1046.372042,110.854910
-846.299997,-1039.590834,111.243598,-841.436814,-1047.254106,111.060261
-848.121336,-1040.589633,111.488189,-843.042337,-1048.130606,111.264000
-849.946752,-1041.609927,111.742331,-844.647567,-1049.001370,111.467531
-851.785108,-1042.644609,112.007362,-846.251688,-1049.873477,111.672874
-853.636996,-1043.700263,112.284029,-847.850903,-1050.756685,111.882569
-855.507595,-1044.779104,112.573254,-849.427733,-1051.674657,112.098328
-857.375003,-1045.914187,112.873583,-850.981432,-1052.628150,112.322775
-859.238326,-1047.110750,113.184708,-852.523082,-1053.608452,112.559372
-861.076642,-1048.391303,113.504465,-854.024574,-1054.646551,112.807366
-862.877111,-1049.765489,113.831528,-855.462603,-1055.760942,113.064975
-864.599828,-1051.258907,114.161975,-856.794470,-1056.978102,113.327267
-866.200796,-1052.888485,114.491366,-858.033001,-1058.276182,113.594444
-867.666676,-1054.641839,114.818446,-859.161894,-1059.655384,113.863456
-869.000882,-1056.496639,115.143605,-860.209741,-1061.088833,114.136128
-870.222626,-1058.426913,115.468631,-861.181865,-1062.568656,114.411988
-871.296585,-1060.435563,115.788518,-862.068497,-1064.094780,114.688958
-872.202187,-1062.514047,116.099423,-862.849963,-1065.668672,114.963853
-872.953245,-1064.641617,116.401618,-863.523065,-1067.283306,115.235455
-873.551451,-1066.805427,116.694039,-864.084224,-1068.931820,115.502720
-874.010122,-1068.992597,116.977298,-864.517237,-1070.609411,115.763373
-874.303904,-1071.198335,117.247270,-864.818316,-1072.307065,116.017101
-874.449499,-1073.409701,117.505528,-864.986543,-1074.015439,116.264312
-874.468436,-1075.617108,117.754792,-865.040860,-1075.725136,116.508336
-874.365831,-1077.814548,117.995937,-865.009402,-1077.431222,116.754042
-874.168686,-1079.998238,118.232749,-864.971615,-1079.139530,117.013366
-873.867860,-1082.163528,118.464053,-864.874404,-1080.853274,117.280413
-873.475581,-1084.306978,118.691439,-864.682160,-1082.567925,117.551127
-872.997039,-1086.425138,118.915512,-864.348280,-1084.268562,117.819749
-872.444082,-1088.517023,119.137718,-863.877671,-1085.945918,118.087120
-871.794546,-1090.571600,119.355117,-863.296745,-1087.599219,118.356274
-871.024316,-1092.572716,119.565034,-862.614249,-1089.225765,118.627529
-870.155567,-1094.520609,119.770420,-861.866244,-1090.836577,118.903698
-869.155074,-1096.392241,119.968203,-861.055569,-1092.432953,119.183330
-868.041203,-1098.186892,120.160931,-860.192142,-1094.020031,119.465583
-866.804619,-1099.893270,120.348682,-859.203024,-1095.556528,119.742928
-865.471969,-1101.524478,120.534935,-858.094034,-1097.036606,120.016009
-864.070414,-1103.098440,120.722548,-856.903848,-1098.475882,120.287342
-862.614827,-1104.624068,120.912327,-855.617815,-1099.859526,120.555592
-861.116820,-1106.108295,121.104466,-854.253822,-1101.193515,120.821490
-859.591024,-1107.561967,121.299181,-852.791896,-1102.456693,121.083876
-858.023509,-1108.974880,121.495806,-851.308915,-1103.699776,121.344289
-856.439622,-1110.366085,121.694980,-849.821118,-1104.932918,121.601019
-854.862388,-1111.754745,121.896788,-848.294169,-1106.124295,121.851772
-853.293547,-1113.141832,122.100703,-846.766804,-1107.303658,122.095767
-851.730680,-1114.523541,122.306399,-845.247145,-1108.479968,122.332161
-850.176415,-1115.901354,122.513835,-843.751953,-1109.672368,122.560620
-848.630169,-1117.274511,122.722995,-842.286228,-1110.891072,122.781608
-847.090853,-1118.642162,122.933720,-840.836032,-1112.127396,122.996496
-845.560642,-1120.007178,123.145720,-839.390726,-1113.374116,123.206916
-844.040101,-1121.371108,123.358767,-837.935189,-1114.617515,123.414333
-842.520509,-1122.725117,123.572720,-836.464741,-1115.853629,123.619832
-840.993542,-1124.059869,123.787324,-834.995362,-1117.101824,123.824172
-839.465483,-1125.382607,124.002096,-833.520836,-1118.356476,124.028231
-837.942703,-1126.701289,124.216571,-832.044425,-1119.622368,124.232709
-836.426542,-1128.018100,124.430397,-830.565103,-1120.898922,124.438194
-834.920142,-1129.337303,124.643397,-829.081789,-1122.185019,124.645063
-833.419762,-1130.654565,124.855577,-827.596222,-1123.482595,124.853542
-831.926710,-1131.971497,125.067083,-826.110017,-1124.793130,125.063751
-830.440586,-1133.287524,125.278141,-824.623143,-1126.115749,125.275772
-828.960273,-1134.601153,125.489012,-823.133120,-1127.446302,125.489683
-827.484042,-1135.910194,125.699972,-821.641555,-1128.785547,125.705560
-826.010055,-1137.212453,125.911311,-820.147936,-1130.131662,125.923426
-824.536896,-1138.506551,126.123292,-818.652323,-1131.483526,126.143256
-823.065587,-1139.794239,126.336058,-817.153879,-1132.839145,126.364997
-821.599199,-1141.079817,126.549544,-815.649825,-1134.194500,126.588561
-820.137889,-1142.364197,126.763487,-814.137573,-1135.546268,126.813797
-818.680432,-1143.646874,126.977478,-812.616765,-1136.894118,127.040398
-817.229923,-1144.932244,127.190960,-811.090627,-1138.241950,127.267823
-815.790385,-1146.225477,127.403271,-809.562474,-1139.593639,127.495309
-814.359881,-1147.525296,127.613744,-808.033555,-1140.950555,127.721967
-812.931220,-1148.825380,127.821760,-806.505498,-1142.314236,127.946862
-811.498065,-1150.120964,128.026716,-804.985105,-1143.691123,128.168970
-810.052383,-1151.406263,128.228136,-803.476910,-1145.084615,128.387370
-808.595365,-1152.684755,128.425493,-801.981855,-1146.494175,128.601324
-807.133307,-1153.964160,128.618242,-800.519403,-1147.935966,128.809753
-805.672752,-1155.251504,128.806002,-799.066985,-1149.386881,129.012863
-804.231248,-1156.561942,128.988164,-797.625953,-1150.847627,129.210491
-802.821997,-1157.904946,129.164328,-796.202190,-1152.323677,129.402457
-801.449937,-1159.282333,129.334451,-794.795704,-1153.815207,129.588875
-800.119790,-1160.695701,129.498536,-793.415624,-1155.329561,129.769582
-798.828680,-1162.140355,129.656865,-792.069924,-1156.873201,129.944543
-797.568851,-1163.608320,129.809944,-790.755943,-1158.444327,130.114216
-796.348158,-1165.104250,129.957708,-789.471494,-1160.041063,130.278970
-795.142471,-1166.609513,130.101687,-788.215290,-1161.662023,130.439036
-793.967648,-1168.135456,130.241630,-786.987622,-1163.306909,130.594515
-792.835288,-1169.689319,130.377377,-785.790089,-1164.976008,130.745430
-791.728494,-1171.258987,130.510220,-784.626754,-1166.670922,130.891677
-790.669410,-1172.858227,130.639391,-783.503607,-1168.394338,131.033068
-789.644654,-1174.477632,130.766031,-782.420252,-1170.144053,131.169777
-788.658391,-1176.119324,130.890334,-781.376812,-1171.917613,131.302038
-787.711378,-1177.783154,131.012653,-780.379061,-1173.716003,131.429892
-786.808070,-1179.470752,131.133147,-779.425720,-1175.536938,131.553910
-785.954838,-1181.184290,131.251947,-778.514209,-1177.378212,131.674789
-785.134462,-1182.913897,131.370606,-777.647881,-1179.240813,131.792882
-784.353094,-1184.662149,131.489367,-776.821080,-1181.121265,131.909063
-783.602744,-1186.424755,131.609261,-776.026735,-1183.015914,132.024236
-782.889237,-1188.204011,131.730474,-775.261689,-1184.923306,132.139050
-782.216451,-1190.000967,131.853218,-774.532597,-1186.846041,132.253564
-781.603870,-1191.822574,131.976851,-773.844414,-1188.785162,132.367871
-781.033615,-1193.660425,132.102536,-773.193898,-1190.738185,132.482443
-780.539474,-1195.525761,132.228752,-772.578253,-1192.703166,132.597670
-780.076813,-1197.400997,132.357565,-772.001894,-1194.680906,132.713560
-779.648533,-1199.286942,132.488611,-771.472265,-1196.672784,132.829901
-779.244935,-1201.180411,132.621981,-770.984088,-1198.675733,132.946958
-778.903273,-1203.092247,132.755877,-770.532488,-1200.687361,133.064870
-778.591314,-1205.011890,132.891164,-770.118458,-1202.707461,133.183519
-778.316078,-1206.940704,133.027100,-769.738957,-1204.734855,133.302904
-778.051744,-1208.871498,133.164000,-769.384456,-1206.766961,133.423154
-777.791937,-1210.802862,133.301466,-769.054299,-1208.803664,133.544048
-777.556114,-1212.739189,133.438426,-768.754713,-1210.846161,133.665211
-777.339055,-1214.678979,133.574640,-768.477084,-1212.891902,133.786701
-777.145871,-1216.623078,133.709775,-768.253274,-1214.946205,133.907618
-776.982961,-1218.572249,133.843718,-768.091960,-1217.008722,134.027698
-776.824177,-1220.521611,133.977166,-767.944076,-1219.069322,134.147887
-776.688211,-1222.474332,134.109939,-767.814854,-1221.128575,134.267986
-776.573918,-1224.429885,134.242325,-767.711467,-1223.187091,134.387923
-776.482653,-1226.388144,134.374583,-767.627419,-1225.243415,134.508053
-776.404705,-1228.347630,134.507176,-767.557649,-1227.296568,134.628810
-776.340883,-1230.308410,134.640474,-767.508462,-1229.347064,134.750546
-776.306235,-1232.271915,134.774783,-767.472964,-1231.393889,134.873844
-776.275399,-1234.235370,134.910985,-767.434696,-1233.435475,134.999358
-776.253111,-1236.199354,135.049618,-767.401629,-1235.472835,135.127482
-776.237607,-1238.163761,135.191281,-767.374847,-1237.506209,135.258743
-776.221496,-1240.128156,135.336545,-767.361874,-1239.536219,135.393693
-776.207546,-1242.092889,135.485810,-767.360863,-1241.562728,135.533034
-776.199035,-1244.058215,135.639442,-767.369522,-1243.585642,135.677482
-776.189507,-1246.023823,135.797838,-767.381088,-1245.604726,135.827731
-776.175137,-1247.989625,135.961390,-767.395254,-1247.620177,135.984356
-776.155418,-1249.955703,136.130520,-767.416992,-1249.632392,136.147786
-776.135143,-1251.922256,136.305642,-767.446157,-1251.641510,136.318356
-776.114652,-1253.889267,136.487143,-767.481378,-1253.647636,136.496279
-776.093744,-1255.856650,136.675307,-767.513614,-1255.650735,136.681693
-776.070842,-1257.824303,136.870260,-767.542546,-1257.651065,136.874664
-776.048274,-1259.792207,137.071910,-767.568226,-1259.648893,137.075238
-776.046294,-1261.760549,137.280011,-767.592933,-1261.644505,137.283334
-776.039737,-1263.728789,137.494299,-767.618829,-1263.638166,137.498580
-776.048863,-1265.697005,137.714495,-767.639626,-1265.630099,137.720276
-776.050361,-1267.664853,137.940283,-767.653549,-1267.620620,137.947510
-776.052738,-1269.632293,138.171167,-767.669131,-1269.610110,138.179356
-776.058971,-1271.599218,138.406455,-767.688497,-1271.598831,138.415042
-776.071670,-1273.565488,138.645348,-767.714628,-1273.587004,138.653978
-776.090652,-1275.530921,138.887085,-767.745596,-1275.574842,138.895719
-776.109492,-1277.495375,139.131048,-767.775488,-1277.562587,139.139922
-776.125795,-1279.458670,139.376768,-767.803119,-1279.550501,139.386365
-776.142929,-1281.420576,139.623886,-767.830387,-1281.538803,139.634987
-776.162784,-1283.380789,139.872149,-767.861449,-1283.527660,139.885871
-776.191985,-1285.338898,140.121380,-767.901971,-1285.517139,140.139192
-776.229775,-1287.294530,140.371486,-767.947566,-1287.507495,140.395177
-776.265039,-1289.247710,140.622489,-767.990343,-1289.499160,140.654046
-776.299753,-1291.198231,140.874426,-768.029355,-1291.492514,140.915968
-776.338668,-1293.145840,141.127301,-768.071213,-1293.487694,141.181035
-776.387836,-1295.090228,141.381034,-768.124422,-1295.484625,141.449227
-776.453449,-1297.030998,141.635443,-768.191908,-1297.483358,141.720408
-776.529644,-1298.968402,141.890413,-768.261426,-1299.484818,141.994472
-776.600662,-1300.903644,142.146027,-768.325214,-1301.490025,142.271205
-776.667890,-1302.837202,142.402276,-768.387687,-1303.499374,142.550138
-776.734623,-1304.769485,142.659112,-768.450891,-1305.513354,142.830767
-776.807477,-1306.700602,142.916355,-768.526169,-1307.531464,143.112374
-776.893908,-1308.630383,143.173682,-768.615383,-1309.553744,143.394429
-776.979296,-1310.561148,143.431346,-768.709828,-1311.581368,143.676731
-777.072099,-1312.492817,143.689044,-768.813324,-1313.614143,143.958824
-777.178007,-1314.425373,143.946581,-768.931952,-1315.651225,144.240110
-777.282687,-1316.361683,144.204574,-769.070219,-1317.691568,144.519982
-777.386067,-1318.302325,144.463229,-769.231249,-1319.734244,144.797903
-777.499102,-1320.245411,144.722265,-769.408273,-1321.780203,145.073858
-777.629951,-1322.189120,144.981462,-769.601056,-1323.829418,145.347675
-777.770035,-1324.134948,145.241309,-769.834192,-1325.876405,145.618122
-777.959361,-1326.073653,145.499959,-770.124932,-1327.915803,145.884251
-778.190068,-1328.005408,145.757754,-770.448730,-1329.951678,146.147211
-778.468586,-1329.927108,146.014343,-770.792302,-1331.986599,146.407826
-778.789105,-1331.838867,146.269931,-771.159533,-1334.018939,146.666174
-779.139764,-1333.743052,146.525027,-771.556272,-1336.046164,146.922270
-779.525226,-1335.637559,146.779195,-771.979140,-1338.068286,147.176697
-779.946163,-1337.521288,147.032164,-772.426217,-1340.085160,147.430016
-780.405092,-1339.392365,147.283663,-772.908272,-1342.092467,147.682087
-780.903069,-1341.249264,147.533640,-773.439922,-1344.083907,147.932530
-781.443480,-1343.089437,147.782123,-774.038620,-1346.051325,148.180714
-782.023502,-1344.912758,148.029842,-774.705154,-1347.992401,148.426691
-782.643879,-1346.717813,148.277584,-775.429232,-1349.910009,148.671041
-783.318769,-1348.497083,148.525554,-776.208143,-1351.804366,148.913911
-784.030261,-1350.257737,148.775809,-777.042561,-1353.673500,149.155181
-784.813971,-1351.981322,149.027343,-777.924104,-1355.519456,149.395327
-785.648345,-1353.676697,149.282030,-778.845343,-1357.344159,149.634901
