right_bound_x,right_bound_y,right_bound_z,left_bound_x,left_bound_y,left_bound_z
-266.071480,52.966743,-1.515088,-266.155800,41.927645,-1.392991
-267.120778,52.984192,-1.491149,-267.201612,41.935878,-1.372116
-268.170083,53.001150,-1.467156,-268.259872,41.944522,-1.350997
-269.219397,53.017495,-1.443141,-269.305680,41.953342,-1.330119
-270.268745,53.032178,-1.419537,-270.363935,41.962246,-1.308854
-271.318104,53.046087,-1.395963,-271.422184,41.971766,-1.287572
-272.367473,53.059295,-1.372388,-272.480428,41.981850,-1.266289
-273.416845,53.071880,-1.348658,-273.526216,41.992514,-1.245304
-274.466213,53.084467,-1.324719,-274.584450,42.003811,-1.224142
-275.515575,53.097204,-1.300607,-275.630234,42.015200,-1.203283
-276.564925,53.110462,-1.276275,-276.688467,42.026830,-1.182239
-277.614267,53.123986,-1.251702,-277.746691,42.039361,-1.161300
-278.663607,53.137405,-1.227022,-278.804913,42.052249,-1.140406
-279.712950,53.150498,-1.202261,-279.863131,42.065433,-1.119550
-280.762290,53.163740,-1.177482,-280.908890,42.079295,-1.098984
-281.811629,53.177236,-1.152789,-281.954651,42.092951,-1.078383
-282.860967,53.190974,-1.128195,-283.012862,42.106708,-1.057513
-283.910314,53.204218,-1.103687,-284.058616,42.120884,-1.036910
-284.959662,53.217261,-1.079166,-285.116816,42.135587,-1.016107
-286.009016,53.229889,-1.054635,-286.175010,42.150721,-0.995342
-287.058385,53.241096,-1.030089,-287.220745,42.166422,-0.974869
-288.107760,53.251676,-1.005518,-288.266480,42.182103,-0.954410
-289.157141,53.261683,-0.980931,-289.337109,42.198491,-0.933495
-290.206529,53.270854,-0.956327,-290.382833,42.215015,-0.913113
-291.255922,53.279437,-0.931754,-291.440999,42.232220,-0.892533
-292.305318,53.287710,-0.907184,-292.486714,42.249420,-0.872243
-293.354716,53.295688,-0.882609,-293.532427,42.266771,-0.851998
-294.404108,53.304315,-0.857947,-294.590593,42.284145,-0.831546
-295.453499,53.312959,-0.833324,-295.636307,42.301526,-0.811357
-296.502892,53.321588,-0.808748,-296.694466,42.319335,-0.790941
-297.552290,53.330062,-0.784295,-297.740170,42.337344,-0.770772
-298.601688,53.338754,-0.759984,-298.798312,42.356073,-0.750299
-299.651088,53.347633,-0.735774,-299.844001,42.374793,-0.729991
-300.700487,53.356778,-0.711661,-300.902134,42.393825,-0.709315
-301.749890,53.366048,-0.687745,-301.947807,42.413212,-0.688837
-302.799295,53.375356,-0.663942,-303.005926,42.432930,-0.668118
-303.848703,53.384665,-0.640250,-304.051598,42.452421,-0.647657
-304.898113,53.394124,-0.616746,-305.109718,42.472293,-0.627132
-305.947528,53.403293,-0.593321,-306.142950,42.491413,-0.607259
-306.996944,53.412795,-0.570064,-307.201089,42.510741,-0.587172
-308.046353,53.422673,-0.546698,-308.246765,42.530484,-0.567198
-309.095759,53.432795,-0.523258,-309.304888,42.550449,-0.546912
-310.145151,53.443538,-0.499468,-310.362991,42.571079,-0.526207
-311.194516,53.455393,-0.475047,-311.421063,42.592509,-0.504800
-312.243835,53.468761,-0.449480,-312.491522,42.615892,-0.481888
-313.293141,53.482595,-0.423585,-313.537065,42.639399,-0.459218
-314.342446,53.496423,-0.397689,-314.582614,42.662652,-0.436556
-315.391752,53.510257,-0.371788,-315.628163,42.685902,-0.413893
-316.441059,53.523938,-0.345891,-316.686155,42.709601,-0.390956
-317.490364,53.537871,-0.319997,-317.731702,42.732940,-0.368284
-318.539682,53.550736,-0.294110,-318.590723,42.739071,-0.349870
-319.588997,53.563830,-0.268235,-319.636525,42.743952,-0.327486
-320.638317,53.576558,-0.242355,-320.694778,42.748686,-0.304843
-321.687635,53.589478,-0.216471,-321.740581,42.753513,-0.282465
-322.736953,53.602396,-0.190590,-322.786384,42.758153,-0.260086
-323.786270,53.615169,-0.164638,-323.844637,42.763038,-0.237434
-324.835553,53.622606,-0.135410,-325.101722,42.789649,-0.207489
-325.884835,53.630094,-0.106183,-326.147159,42.815090,-0.182137
-326.934116,53.637205,-0.076815,-327.192600,42.840345,-0.156789
-327.983374,53.642087,-0.046193,-328.250490,42.865730,-0.131141
-329.032633,53.646967,-0.015578,-329.295930,42.891023,-0.105785
-330.081895,53.651728,0.014925,-330.353811,42.916850,-0.080174
-331.131177,53.656295,0.044771,-331.424086,42.945186,-0.054461
-332.180463,53.660067,0.074596,-332.481890,42.974238,-0.029126
-333.229750,53.663248,0.104436,-333.514805,43.002564,-0.004385
-334.279037,53.665236,0.134380,-334.547754,43.029481,0.020540
-335.328322,53.665467,0.164463,-335.555848,43.054084,0.045118
-336.377594,53.663400,0.194883,-336.564026,43.074172,0.070308
-337.426836,53.657262,0.225769,-337.534945,43.086970,0.095401
-338.476050,53.648223,0.256963,-338.543259,43.094069,0.122123
-339.525238,53.637086,0.288338,-339.564032,43.096959,0.149631
-340.574427,53.625948,0.319681,-340.597253,43.099299,0.177473
-341.623621,53.614998,0.350916,-341.642928,43.099675,0.205601
-342.672856,53.607102,0.381665,-342.725965,43.102303,0.233945
-343.722117,53.601125,0.411998,-343.759222,43.106137,0.260271
-344.771344,53.591662,0.442580,-344.792477,43.108636,0.286881
-345.820539,53.579703,0.473403,-345.838174,43.109991,0.314129
-346.869644,53.562747,0.504812,-346.871402,43.110600,0.341822
-347.918507,53.536412,0.537472,-347.892136,43.109000,0.370795
-348.966764,53.493907,0.572246,-348.912778,43.104580,0.402578
-350.014242,53.436522,0.609284,-349.883500,43.095645,0.435817
-351.062311,53.390512,0.645857,-350.854155,43.080525,0.468693
-352.110429,53.345659,0.682481,-351.837086,43.056631,0.501954
-353.158490,53.299465,0.719039,-352.744993,43.022742,0.532652
-354.206342,53.248865,0.755510,-353.478290,42.984268,0.557529
-355.253265,53.182715,0.793191,-354.284880,42.922343,0.584965
-356.299293,53.103961,0.832138,-355.027871,42.847904,0.610256
-357.345773,53.031349,0.870986,-355.842301,42.741195,0.638073
-358.392627,52.964294,0.909686,-356.567768,42.628012,0.662907
-359.439111,52.891835,0.948298,-357.424604,42.470498,0.692084
-360.483513,52.793904,0.986962,-358.155647,42.318440,0.716976
-361.526910,52.685266,1.024686,-358.930979,42.136080,0.743936
-362.570085,52.574246,1.061616,-359.628778,41.951536,0.768310
-363.613723,52.467739,1.098739,-360.429607,41.719026,0.794812
-364.657112,52.358769,1.135623,-360.986021,41.538256,0.811651
-365.699569,52.241091,1.172060,-361.667102,41.298773,0.831679
-366.741215,52.116357,1.208314,-362.412277,41.017100,0.855170
-367.781576,51.981526,1.244735,-363.022315,40.765978,0.874726
-368.819383,51.828431,1.281640,-363.672288,40.481492,0.894130
