s_m,x_m,y_m,z_m,theta_rad,mu_rad,phi_rad,dtheta_radpm,dmu_radpm,dphi_radpm,w_tr_right_m,w_tr_left_m,omega_x_radpm,omega_y_radpm,omega_z_radpm
1181.785424,628.443402,232.089712,0.246202,0.697278,0.000174,-0.104689,-0.000139,0.000015,-0.000000,-7.267939,7.812800,-0.000000,0.000030,-0.000137
1183.785229,629.976525,233.373751,0.245860,0.697000,0.000204,-0.104690,-0.000146,0.000031,-0.000000,-7.281362,7.793293,-0.000000,0.000046,-0.000142
1185.785036,631.510009,234.657361,0.245459,0.696707,0.000266,-0.104691,-0.000152,0.000045,-0.000001,-7.295346,7.773588,-0.000001,0.000060,-0.000147
1187.784846,633.043875,235.940519,0.244933,0.696403,0.000356,-0.104692,-0.000158,0.000052,-0.000000,-7.310719,7.755162,-0.000000,0.000068,-0.000151
1189.784656,634.578134,237.223207,0.244230,0.696087,0.000460,-0.104693,-0.000162,0.000054,-0.000001,-7.325069,7.741951,-0.000001,0.000070,-0.000155
1191.784465,636.112799,238.505407,0.243319,0.695764,0.000567,-0.104694,-0.000165,0.000046,-0.000002,-7.334529,7.733652,-0.000002,0.000063,-0.000159
1193.784272,637.647879,239.787107,0.242193,0.695435,0.000658,-0.104698,-0.000167,0.000031,-0.000003,-7.333359,7.730031,-0.000003,0.000048,-0.000163
1195.784075,639.183383,241.068295,0.240885,0.695101,0.000719,-0.104704,-0.000168,0.000009,-0.000003,-7.326345,7.731058,-0.000003,0.000027,-0.000166
1197.783876,640.719313,242.348967,0.239455,0.694764,0.000738,-0.104710,-0.000169,-0.000014,-0.000003,-7.319777,7.737210,-0.000002,0.000003,-0.000169
1199.783673,642.255674,243.629116,0.237988,0.694427,0.000709,-0.104716,-0.000169,-0.000039,-0.000001,-7.317505,7.745835,-0.000001,-0.000021,-0.000172
1201.783469,643.792466,244.908745,0.236578,0.694090,0.000632,-0.104718,-0.000169,-0.000060,0.000001,-7.319069,7.755195,0.000001,-0.000042,-0.000174
1203.783263,645.329690,246.187853,0.235323,0.693752,0.000512,-0.104716,-0.000169,-0.000077,0.000003,-7.322768,7.762020,0.000003,-0.000059,-0.000176
1205.783057,646.867349,247.466439,0.234308,0.693414,0.000357,-0.104710,-0.000169,-0.000090,0.000004,-7.326189,7.763372,0.000004,-0.000071,-0.000178
1207.782854,648.405441,248.744506,0.233603,0.693075,0.000178,-0.104701,-0.000170,-0.000096,0.000005,-7.327551,7.762917,0.000005,-0.000078,-0.000179
1209.782652,649.943970,250.022052,0.233256,0.692735,-0.000014,-0.104692,-0.000172,-0.000097,0.000005,-7.330157,7.758761,0.000005,-0.000078,-0.000181
1211.782454,651.482937,251.299075,0.233293,0.692392,-0.000208,-0.104682,-0.000173,-0.000092,0.000004,-7.335749,7.750723,0.000004,-0.000073,-0.000181
1213.782261,653.022348,252.575572,0.233718,0.692046,-0.000391,-0.104673,-0.000175,-0.000081,0.000003,-7.340775,7.739077,0.000003,-0.000063,-0.000183
